time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710484891,1872,173212,32.5,93.5,2.8,2.235,4.779999999999999,173212,2024-03-15 06:41:31
1710485011,1872,173212,32.0,93.5,2.9,2.09,5.265000000000001,173212,2024-03-15 06:43:31
1710485131,1872,173212,32.0,93.5,2.7,1.95,4.0,173212,2024-03-15 06:45:31
1710485251,1872,173212,32.0,93.5,2.6,2.2750000000000004,5.300000000000001,173212,2024-03-15 06:47:31
1710485371,1872,173212,32.0,93.5,2.6,2.245,4.425,173212,2024-03-15 06:49:31
1710485491,1872,173212,32.0,94.0,2.7,2.095,4.51,173212,2024-03-15 06:51:31
1710485611,1872,173212,32.0,93.5,2.9,2.42,5.390000000000001,173212,2024-03-15 06:53:31
1710485733,1872,173212,32.0,94.0,3.2,2.675,5.68,173212,2024-03-15 06:55:33
1710485851,1872,173212,31.5,94.0,3.1,2.635,5.615,173212,2024-03-15 06:57:31
1710485972,1872,173212,31.5,94.0,2.8,2.05,4.33,173212,2024-03-15 06:59:32
1710486091,1872,173212,31.5,94.0,2.9,2.42,4.895,173212,2024-03-15 07:01:31
1710486211,1872,173212,31.5,94.0,2.8,2.38,4.235,173212,2024-03-15 07:03:31
1710486331,1872,173212,31.5,94.0,2.9,2.605,4.9350000000000005,173212,2024-03-15 07:05:31
1710486451,1872,173212,31.5,94.0,2.8,1.82,4.095,173212,2024-03-15 07:07:31
1710486571,1872,173212,31.5,94.0,2.7,2.075,4.65,173212,2024-03-15 07:09:31
1710486691,1872,173212,31.5,94.0,2.9,2.165,5.13,173212,2024-03-15 07:11:31
1710486811,1872,173212,31.5,94.0,2.2,1.4700000000000002,3.335,173212,2024-03-15 07:13:31
1710486933,1872,173212,31.5,94.0,2.4,1.73,3.995,173212,2024-03-15 07:15:33
1710487056,1872,173212,31.5,93.5,2.8,2.0,5.26,173212,2024-03-15 07:17:36
1710487171,1872,173212,31.5,94.0,2.6,2.175,5.29,173212,2024-03-15 07:19:31
1710487291,1872,173212,31.5,94.0,2.5,1.5299999999999998,4.345,173212,2024-03-15 07:21:31
1710487411,1872,173212,31.0,94.0,2.3,1.52,4.48,173212,2024-03-15 07:23:31
1710487532,1872,173212,31.0,94.0,2.4,1.585,4.805,173212,2024-03-15 07:25:32
1710487651,1872,173212,30.5,94.0,2.1,1.345,4.05,173212,2024-03-15 07:27:31
1710487772,1872,173212,30.5,94.0,2.1,0.965,3.805,173212,2024-03-15 07:29:32
1710488876,1872,173212,35.0,90.5,1.9,0.32,3.265,173212,2024-03-15 07:47:56
1710488996,1872,173212,33.5,91.0,2.4,1.365,4.96,173212,2024-03-15 07:49:56
1710489116,1872,173212,32.5,91.5,4.4,3.94,7.505,173212,2024-03-15 07:51:56
1710489236,1872,173212,31.5,91.5,12.9,14.095,23.51,173212,2024-03-15 07:53:56
1710489356,1872,173212,32.0,91.5,6.6,7.0,11.025,173212,2024-03-15 07:55:56
1710489476,1872,173212,32.5,91.5,5.2,4.615,8.42,173212,2024-03-15 07:57:56
1710489596,1872,173212,32.5,91.5,5.1,4.865,8.155,173212,2024-03-15 07:59:56
1710489716,1872,173212,32.5,91.5,5.2,5.705,9.18,173212,2024-03-15 08:01:56
1710489836,1872,173212,32.5,92.0,5.9,6.195,10.04,173212,2024-03-15 08:03:56
1710489956,1872,173212,32.0,91.5,7.4,7.505,13.725,173212,2024-03-15 08:05:56
1710490076,1872,173212,31.5,92.0,7.3,8.475000000000001,15.83,173212,2024-03-15 08:07:56
1710490196,1872,173212,31.5,92.0,7.4,7.215,12.08,173212,2024-03-15 08:09:56
1710490316,1872,173212,31.5,92.0,15.1,18.23,27.71,173212,2024-03-15 08:11:56
1710490436,1872,173212,31.5,92.0,43.8,62.17999999999999,79.66,173212,2024-03-15 08:13:56
1710490556,1872,173212,31.5,92.5,15.2,20.79,32.355000000000004,173212,2024-03-15 08:15:56
1710490676,1872,173212,31.5,92.5,13.8,17.575,26.005,173212,2024-03-15 08:17:56
1710490796,1872,173212,31.5,92.5,4.9,4.73,12.045,173212,2024-03-15 08:19:56
1710490916,1872,173212,31.5,92.5,5.4,4.325,11.755,173212,2024-03-15 08:21:56
1710491036,1872,173212,31.5,92.5,7.1,8.06,15.91,173212,2024-03-15 08:23:56
1710491156,1872,173212,31.5,92.5,5.0,5.23,8.575,173212,2024-03-15 08:25:56
1710491276,1872,173212,30.5,92.5,3.2,3.24,6.029999999999999,173212,2024-03-15 08:27:56
1710491396,1872,173212,30.5,92.5,2.6,2.505,4.38,173212,2024-03-15 08:29:56
1710491516,1872,173212,30.5,92.5,2.9,2.34,4.74,173212,2024-03-15 08:31:56
1710491636,1872,173212,30.5,92.5,2.8,2.56,4.88,173212,2024-03-15 08:33:56
1710491756,1872,173212,30.5,92.5,2.4,1.905,4.82,173212,2024-03-15 08:35:56
1710491876,1872,173212,30.5,92.5,2.4,1.925,3.875,173212,2024-03-15 08:37:56
1710491996,1872,173212,30.5,92.5,2.3,1.775,3.875,173212,2024-03-15 08:39:56
1710492116,1872,173212,30.5,92.0,2.4,2.02,4.19,173212,2024-03-15 08:41:56
1710492236,1872,173212,30.5,92.5,2.2,1.895,4.315,173212,2024-03-15 08:43:56
1710492356,1872,173212,30.5,92.0,2.6,1.725,4.35,173212,2024-03-15 08:45:56
1710492477,1872,173212,30.5,92.0,2.2,1.5950000000000002,3.685,173212,2024-03-15 08:47:57
1710492597,1872,173212,30.5,92.0,2.1,1.9,3.91,173212,2024-03-15 08:49:57
1710492717,1872,173212,30.5,92.0,2.4,1.86,4.82,173212,2024-03-15 08:51:57
1710492837,1872,173212,30.5,92.0,2.3,1.635,4.015,173212,2024-03-15 08:53:57
1710492957,1872,173212,30.5,92.0,2.1,1.43,3.765,173212,2024-03-15 08:55:57
1710493077,1872,173212,30.5,92.0,2.1,1.6749999999999998,3.945,173212,2024-03-15 08:57:57
1710493197,1872,173212,30.5,92.0,2.1,1.69,3.62,173212,2024-03-15 08:59:57
1710493317,1872,173212,30.5,92.0,2.0,1.045,3.275,173212,2024-03-15 09:01:57
1710493437,1872,173212,30.5,92.0,1.9,1.2000000000000002,3.3,173212,2024-03-15 09:03:57
1710493557,1872,173212,30.5,92.0,1.6,1.17,2.915,173212,2024-03-15 09:05:57
1710493677,1872,173212,30.5,92.0,1.8,1.35,3.2,173212,2024-03-15 09:07:57
1710493797,1872,173212,30.5,92.0,1.9,1.25,3.075,173212,2024-03-15 09:09:57
1710493917,1872,173212,30.5,92.0,1.7,1.09,2.935,173212,2024-03-15 09:11:57
1710494037,1872,173212,30.5,92.0,1.7,1.115,3.44,173212,2024-03-15 09:13:57
1710494157,1872,173212,30.5,92.0,1.8,1.135,3.225,173212,2024-03-15 09:15:57
1710494277,1872,173212,30.5,92.0,1.7,0.96,2.75,173212,2024-03-15 09:17:57
1710494397,1872,173212,30.5,92.0,1.6,1.045,3.105,173212,2024-03-15 09:19:57
1710494517,1872,173212,30.5,91.5,1.7,1.235,3.3150000000000004,173212,2024-03-15 09:21:57
1710494637,1872,173212,30.5,91.5,1.9,0.8300000000000001,3.1950000000000003,173212,2024-03-15 09:23:57
1710494757,1872,173212,30.5,91.5,1.9,1.26,3.5,173212,2024-03-15 09:25:57
1710494877,1872,173212,30.5,92.0,2.0,1.27,3.305,173212,2024-03-15 09:27:57
1710494997,1872,173212,31.5,91.5,1.8,1.145,3.675,173212,2024-03-15 09:29:57
1710495117,1872,173212,31.5,91.5,2.5,2.01,4.715,173212,2024-03-15 09:31:57
1710495237,1872,173212,31.5,91.5,3.6,3.075,6.445,173212,2024-03-15 09:33:57
1710495357,1872,173212,32.5,91.5,4.5,3.705,7.85,173212,2024-03-15 09:35:57
1710495477,1872,173212,32.5,91.5,4.1,3.925,8.084999999999999,173212,2024-03-15 09:37:57
1710495597,1872,173212,32.5,91.5,4.6,4.105,9.025,173212,2024-03-15 09:39:57
1710495717,1872,173212,32.5,91.5,5.0,4.315,8.245,173212,2024-03-15 09:41:57
1710495837,1872,173212,32.5,91.5,5.0,4.635,9.095,173212,2024-03-15 09:43:57
1710495957,1872,173212,32.5,91.5,4.7,4.470000000000001,8.6,173212,2024-03-15 09:45:57
1710496077,1872,173212,32.5,91.5,4.4,4.415,8.58,173212,2024-03-15 09:47:57
1710496197,1872,173212,32.5,91.5,4.6,4.42,8.635,173212,2024-03-15 09:49:57
1710496317,1872,173212,32.5,91.5,4.5,4.14,8.8,173212,2024-03-15 09:51:57
1710496437,1872,173212,33.0,91.5,4.2,3.725,8.41,173212,2024-03-15 09:53:57
1710496557,1872,173212,33.0,91.5,4.2,3.55,7.45,173212,2024-03-15 09:55:57
1710496677,1872,173212,33.0,91.5,3.7,3.55,8.19,173212,2024-03-15 09:57:57
1710496797,1872,173212,33.0,91.0,3.9,3.325,7.475,173212,2024-03-15 09:59:57
1710496917,1872,173212,33.5,91.5,3.8,3.73,7.16,173212,2024-03-15 10:01:57
1710497037,1872,173212,33.0,91.5,4.0,3.33,6.65,173212,2024-03-15 10:03:57
1710497157,1872,173212,33.5,91.5,3.7,3.22,6.91,173212,2024-03-15 10:05:57
1710497277,1872,173212,33.5,91.5,3.3,3.005,6.27,173212,2024-03-15 10:07:57
1710497397,1872,173212,33.5,91.5,3.3,3.055,6.805,173212,2024-03-15 10:09:57
1710497517,1872,173212,33.5,91.5,3.4,2.29,6.965,173212,2024-03-15 10:11:57
1710497637,1872,173212,33.5,91.5,3.2,2.52,6.6850000000000005,173212,2024-03-15 10:13:57
1710497757,1872,173212,33.5,91.5,3.3,3.01,6.494999999999999,173212,2024-03-15 10:15:57
1710497877,1872,173212,33.5,91.5,3.0,2.3150000000000004,4.775,173212,2024-03-15 10:17:57
1710497997,1872,173212,33.5,91.5,3.1,2.545,5.665,173212,2024-03-15 10:19:57
1710498121,1872,173212,33.5,91.5,2.4,1.685,4.155,173212,2024-03-15 10:22:01
1710498237,1872,173212,33.5,91.5,2.4,1.745,3.89,173212,2024-03-15 10:23:57
1710498358,1872,173212,33.5,91.0,2.2,1.735,4.025,173212,2024-03-15 10:25:58
1710498477,1872,173212,33.5,91.0,2.1,1.5699999999999998,4.07,173212,2024-03-15 10:27:57
1710498597,1872,173212,33.5,91.0,2.2,1.47,4.33,173212,2024-03-15 10:29:57
1710498717,1872,173212,33.5,91.0,2.2,1.305,4.07,173212,2024-03-15 10:31:57
1710498837,1872,173212,33.5,91.0,2.3,1.58,4.17,173212,2024-03-15 10:33:57
1710499189,1872,173212,35.5,90.0,3.2,2.67,7.835,173212,2024-03-15 10:39:49
1710500548,1872,173212,37.0,89.5,2.0,0.87,3.96,173212,2024-03-15 11:02:28
1710500668,1872,173212,35.5,90.0,1.9,0.5549999999999999,3.895,173212,2024-03-15 11:04:28
1710500788,1872,173212,35.0,90.0,2.1,1.065,4.37,173212,2024-03-15 11:06:28
1710500908,1872,173212,34.5,90.5,2.4,1.425,6.28,173212,2024-03-15 11:08:28
1710501028,1872,173212,34.5,90.5,2.1,1.32,3.805,173212,2024-03-15 11:10:28
1710501148,1872,173212,34.0,90.5,7.5,6.705,13.18,173212,2024-03-15 11:12:28
1710501268,1872,173212,34.0,90.5,2.7,2.395,10.29,173212,2024-03-15 11:14:28
1710501396,1872,173212,34.0,90.5,2.1,1.345,4.225,173212,2024-03-15 11:16:36
1710501508,1872,173212,34.0,90.5,3.2,3.045,5.625,173212,2024-03-15 11:18:28
1710501628,1872,173212,34.0,90.5,5.6,5.6850000000000005,9.84,173212,2024-03-15 11:20:28
1710501748,1872,173212,34.0,90.5,6.5,6.404999999999999,10.62,173212,2024-03-15 11:22:28
1710501868,1872,173212,34.0,90.5,6.8,7.285,13.86,173212,2024-03-15 11:24:28
1710501988,1872,173212,33.5,90.5,7.2,7.45,13.42,173212,2024-03-15 11:26:28
1710502108,1872,173212,33.5,90.5,5.9,5.965,10.92,173212,2024-03-15 11:28:28
1710502228,1872,173212,33.5,90.5,4.2,4.095,7.375,173212,2024-03-15 11:30:28
1710502348,1872,173212,33.5,90.5,4.1,3.74,7.71,173212,2024-03-15 11:32:28
1710502468,1872,173212,33.5,90.5,3.8,3.51,6.795,173212,2024-03-15 11:34:28
1710502588,1872,173212,33.5,90.5,3.4,3.095,5.705,173212,2024-03-15 11:36:28
1710502708,1872,173212,33.5,90.5,3.6,2.885,7.685,173212,2024-03-15 11:38:28
1710502828,1872,173212,33.5,90.5,3.6,2.75,6.119999999999999,173212,2024-03-15 11:40:28
1710502948,1872,173212,34.0,90.5,3.3,2.705,5.44,173212,2024-03-15 11:42:28
1710503068,1872,173212,34.0,90.5,3.3,2.545,5.03,173212,2024-03-15 11:44:28
1710503188,1872,173212,34.0,90.5,3.7,3.5700000000000003,7.35,173212,2024-03-15 11:46:28
1710503308,1872,173212,34.0,90.5,3.5,2.85,5.720000000000001,173212,2024-03-15 11:48:28
1710503428,1872,173212,34.0,90.5,3.7,2.4800000000000004,5.785,173212,2024-03-15 11:50:28
1710503548,1872,173212,34.0,90.5,2.9,2.085,6.195,173212,2024-03-15 11:52:28
1710503668,1872,173212,34.0,90.5,3.0,2.135,5.94,173212,2024-03-15 11:54:28
1710503788,1872,173212,34.0,90.5,2.5,1.83,4.25,173212,2024-03-15 11:56:28
1710503920,1872,173212,34.5,89.5,2.9,1.84,4.58,173212,2024-03-15 11:58:40
1710504028,1872,173212,34.5,90.5,3.1,1.735,7.165,173212,2024-03-15 12:00:28
1710504149,1872,173212,34.5,90.5,2.6,1.73,4.300000000000001,173212,2024-03-15 12:02:29
1710504269,1872,173212,34.0,90.5,2.3,1.44,3.645,173212,2024-03-15 12:04:29
1710504389,1872,173212,34.0,90.5,2.4,1.665,3.655,173212,2024-03-15 12:06:29
1710504509,1872,173212,34.0,90.5,2.1,1.74,3.855,173212,2024-03-15 12:08:29
1710504629,1872,173212,34.0,90.5,2.2,1.4300000000000002,4.0,173212,2024-03-15 12:10:29
1710504749,1872,173212,34.0,90.5,2.1,1.16,3.18,173212,2024-03-15 12:12:29
1710504869,1872,173212,34.0,90.5,1.8,1.19,3.125,173212,2024-03-15 12:14:29
1710504989,1872,173212,33.5,90.5,1.7,1.065,2.74,173212,2024-03-15 12:16:29
1710505109,1872,173212,33.5,90.5,1.7,0.8200000000000001,2.51,173212,2024-03-15 12:18:29
1710505229,1872,173212,33.5,91.0,1.6,0.915,2.655,173212,2024-03-15 12:20:29
1710505349,1872,173212,33.5,91.0,1.5,0.685,2.51,173212,2024-03-15 12:22:29
1710505469,1872,173212,33.5,90.5,1.4,0.605,1.87,173212,2024-03-15 12:24:29
1710505589,1872,173212,33.5,91.0,1.2,0.37,1.725,173212,2024-03-15 12:26:29
1710505709,1872,173212,33.5,91.0,1.0,0.165,1.4249999999999998,173212,2024-03-15 12:28:29
1710505829,1872,173212,33.5,91.0,1.3,0.685,1.91,173212,2024-03-15 12:30:29
1710505949,1872,173212,33.5,91.0,1.2,0.45,1.935,173212,2024-03-15 12:32:29
1710506069,1872,173212,33.5,91.0,1.3,0.66,2.185,173212,2024-03-15 12:34:29
1710506189,1872,173212,33.5,91.0,1.2,0.315,1.5550000000000002,173212,2024-03-15 12:36:29
1710506309,1872,173212,33.5,91.0,1.0,0.33,1.49,173212,2024-03-15 12:38:29
1710506429,1872,173212,33.5,91.0,1.1,0.16,0.985,173212,2024-03-15 12:40:29
1710506549,1872,173212,33.5,91.0,1.2,0.285,1.535,173212,2024-03-15 12:42:29
1710506669,1872,173212,33.5,91.0,1.1,0.42,1.775,173212,2024-03-15 12:44:29
1710506789,1872,173212,34.0,91.0,1.0,0.39,1.53,173212,2024-03-15 12:46:29
1710506909,1872,173212,34.5,91.0,1.1,0.155,1.7,173212,2024-03-15 12:48:29
1710507029,1872,173212,34.5,91.0,1.1,0.295,1.31,173212,2024-03-15 12:50:29
1710507149,1872,173212,34.5,91.0,1.0,0.0699999999999999,1.845,173212,2024-03-15 12:52:29
1710507269,1872,173212,34.5,91.0,1.2,0.395,2.42,173212,2024-03-15 12:54:29
1710507389,1872,173212,34.5,91.0,0.8,0.125,1.3849999999999998,173212,2024-03-15 12:56:29
1710507509,1872,173212,34.5,91.0,1.0,0.0,1.06,173212,2024-03-15 12:58:29
