date_time_utc,time_stamp,group_id,member_id,id,humidity,temperature,pm1.0_atm,pm2.5_alt,pm10.0_atm
2024-03-15 07:08:00,1710486562,1872,173211,173211,31.5,93.5,1.575,2.6,4.585
2024-03-15 07:10:00,1710486682,1872,173211,173211,31.5,93.5,1.905,2.7,4.84
2024-03-15 07:12:00,1710486801,1872,173211,173211,31.5,93.5,1.38,2.5,3.345
2024-03-15 07:14:00,1710486937,1872,173211,173211,31.5,93.5,1.245,2.3,3.3
2024-03-15 07:16:00,1710487044,1872,173211,173211,32.5,92.5,1.38,2.5,4.49
2024-03-15 07:18:00,1710487164,1872,173211,173211,31.5,93.5,1.38,2.4,3.975
2024-03-15 07:20:00,1710487281,1872,173211,173211,31.5,93.5,1.425,2.4,3.79
2024-03-15 07:22:00,1710487401,1872,173211,173211,31.5,93.5,1.15,2.3,3.6
2024-03-15 07:24:00,1710487523,1872,173211,173211,31.0,93.5,0.99,2.0,2.77
2024-03-15 07:26:00,1710487641,1872,173211,173211,31.5,93.5,1.105,2.1,3.245
2024-03-15 07:28:00,1710487761,1872,173211,173211,31.5,93.5,0.765,2.0,3.4
2024-03-15 07:30:00,1710487881,1872,173211,173211,31.0,93.5,0.665,1.8,2.715
2024-03-15 07:32:00,1710488005,1872,173211,173211,31.0,93.5,0.96,2.0,3.315
2024-03-15 07:34:00,1710488121,1872,173211,173211,31.0,93.5,0.705,2.0,3.35
2024-03-15 07:36:00,1710488241,1872,173211,173211,31.0,93.5,0.52,1.8,2.765
2024-03-15 07:38:00,1710488362,1872,173211,173211,31.0,93.5,0.55,1.9,2.375
2024-03-15 07:40:00,1710488481,1872,173211,173211,31.0,93.5,0.6,1.8,2.605
2024-03-15 07:42:00,1710488602,1872,173211,173211,30.5,93.5,0.55,1.8,2.285
2024-03-15 07:44:00,1710488722,1872,173211,173211,30.5,93.5,0.35,1.5,2.205
2024-03-15 07:46:00,1710488842,1872,173211,173211,30.5,93.5,0.4,1.8,2.29
2024-03-15 07:48:00,1710488964,1872,173211,173211,31.0,93.5,1.035,2.2,2.755
2024-03-15 07:50:00,1710489082,1872,173211,173211,30.5,93.5,1.83,2.7,4.035
2024-03-15 07:52:00,1710489202,1872,173211,173211,30.5,93.5,7.86,7.4,12.705
2024-03-15 07:54:00,1710489322,1872,173211,173211,30.5,93.0,6.39,6.4,11.195
2024-03-15 07:56:00,1710489442,1872,173211,173211,31.0,92.5,4.345,4.5,7.1
2024-03-15 07:58:00,1710489563,1872,173211,173211,31.5,92.5,4.11,4.5,6.79
2024-03-15 08:00:00,1710489682,1872,173211,173211,31.5,92.5,4.325,4.7,7.47
2024-03-15 08:02:00,1710490078,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 08:04:00,1710490078,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 08:06:00,1710490078,1872,173211,173211,31.5,92.5,14.455,10.3,28.035
2024-03-15 08:08:00,1710490198,1872,173211,173211,31.0,92.5,17.495,13.0,35.655
2024-03-15 08:10:00,1710490318,1872,173211,173211,31.0,92.5,12.505,9.0,25.335
2024-03-15 08:12:00,1710490438,1872,173211,173211,31.0,92.5,12.485,9.0,25.585
2024-03-15 08:14:00,1710490558,1872,173211,173211,30.5,92.5,12.54,9.4,29.785
2024-03-15 08:16:00,1710490678,1872,173211,173211,30.5,92.5,11.47,8.5,27.18
2024-03-15 08:18:00,1710490798,1872,173211,173211,31.0,92.5,10.36,7.6,21.575
2024-03-15 08:20:00,1710490918,1872,173211,173211,31.0,92.5,8.11,6.0,21.25
2024-03-15 08:22:00,1710491038,1872,173211,173211,31.0,92.5,17.295,12.8,31.045
2024-03-15 08:24:00,1710491158,1872,173211,173211,31.0,92.5,13.93,10.2,25.01
2024-03-15 08:26:00,1710491278,1872,173211,173211,31.0,92.0,16.12,11.6,30.03
2024-03-15 08:28:00,1710491398,1872,173211,173211,31.0,92.0,14.525,9.9,30.545
2024-03-15 08:30:00,1710491518,1872,173211,173211,31.0,92.0,12.65,9.2,23.935
2024-03-15 08:32:00,1710491638,1872,173211,173211,31.0,92.0,17.865,13.0,33.98
2024-03-15 08:34:00,1710491758,1872,173211,173211,31.0,92.0,15.245,10.7,30.47
2024-03-15 08:36:00,1710491878,1872,173211,173211,31.0,92.0,11.545,8.0,26.835
2024-03-15 08:38:00,1710491998,1872,173211,173211,31.0,92.0,19.09,13.5,33.59
2024-03-15 08:40:00,1710492118,1872,173211,173211,31.0,92.0,18.145,13.3,29.905
2024-03-15 08:42:00,1710492238,1872,173211,173211,31.0,92.0,11.08,8.4,23.17
2024-03-15 08:44:00,1710492358,1872,173211,173211,30.5,92.0,24.11,17.2,36.565
2024-03-15 08:46:00,1710492478,1872,173211,173211,31.0,91.5,19.825,14.2,32.54
2024-03-15 08:48:00,1710492598,1872,173211,173211,30.5,91.5,18.655,12.6,32.195
2024-03-15 08:50:00,1710492718,1872,173211,173211,31.0,91.5,17.73,13.0,31.285
2024-03-15 08:52:00,1710492838,1872,173211,173211,31.0,91.5,22.125,15.5,38.285
2024-03-15 08:54:00,1710492959,1872,173211,173211,31.0,91.5,17.44,11.7,30.895
2024-03-15 08:56:00,1710493078,1872,173211,173211,30.5,91.5,16.075,10.6,30.185
2024-03-15 08:58:00,1710493198,1872,173211,173211,30.5,91.5,9.61,6.8,19.86
2024-03-15 09:00:00,1710493318,1872,173211,173211,30.5,91.5,9.94,6.5,20.15
2024-03-15 09:02:00,1710493438,1872,173211,173211,31.0,91.5,22.585,15.8,41.405
2024-03-15 09:04:00,1710493558,1872,173211,173211,31.0,91.5,104.37,79.2,120.745
2024-03-15 09:06:00,1710493679,1872,173211,173211,31.0,91.5,181.705,123.3,195.8
2024-03-15 09:08:00,1710493799,1872,173211,173211,31.0,91.5,183.68,126.6,199.18
2024-03-15 09:10:00,1710493919,1872,173211,173211,31.0,91.0,202.61,132.5,218.435
2024-03-15 09:12:00,1710494039,1872,173211,173211,31.5,91.0,172.75,112.7,186.785
2024-03-15 09:14:00,1710494159,1872,173211,173211,31.5,91.0,153.645,101.2,167.45
2024-03-15 09:16:00,1710494279,1872,173211,173211,31.5,91.0,156.69,106.5,172.135
2024-03-15 09:18:00,1710494399,1872,173211,173211,31.5,91.0,157.405,103.5,173.695
2024-03-15 09:20:00,1710494519,1872,173211,173211,31.5,91.0,202.675,140.1,218.99
2024-03-15 09:22:00,1710494640,1872,173211,173211,31.5,91.0,181.165,122.8,192.575
2024-03-15 09:24:00,1710494640,1872,173211,173211,31.5,91.0,181.165,122.8,192.575
2024-03-15 09:26:00,1710494879,1872,173211,173211,31.5,91.0,154.225,107.0,166.83
2024-03-15 09:28:00,1710494999,1872,173211,173211,31.5,91.0,188.325,134.5,203.875
2024-03-15 09:30:00,1710495119,1872,173211,173211,31.5,91.0,256.89,180.8,267.43
2024-03-15 09:32:00,1710495239,1872,173211,173211,32.5,91.0,238.56,152.4,253.975
2024-03-15 09:34:00,1710495360,1872,173211,173211,32.5,91.0,222.04,145.2,236.86
2024-03-15 09:36:00,1710495360,1872,173211,173211,32.5,91.0,222.04,145.2,236.86
2024-03-15 09:38:00,1710495599,1872,173211,173211,32.5,91.0,206.28,139.0,222.585
2024-03-15 09:40:00,1710495719,1872,173211,173211,32.5,91.0,208.41,140.9,223.525
2024-03-15 09:42:00,1710495839,1872,173211,173211,33.5,91.0,210.61,146.4,226.26
2024-03-15 09:44:00,1710495959,1872,173211,173211,33.5,91.0,192.94,133.1,209.315
2024-03-15 09:46:00,1710496079,1872,173211,173211,33.0,91.0,203.685,140.7,217.42
2024-03-15 09:48:00,1710496199,1872,173211,173211,33.5,91.0,187.805,131.5,202.78
2024-03-15 09:50:00,1710496319,1872,173211,173211,33.5,91.0,198.275,140.4,216.54
2024-03-15 09:52:00,1710496439,1872,173211,173211,33.5,91.0,169.445,120.4,184.88
2024-03-15 09:54:00,1710496559,1872,173211,173211,33.5,91.0,188.965,136.2,204.125
2024-03-15 09:56:00,1710496679,1872,173211,173211,33.5,91.0,179.615,127.5,192.675
2024-03-15 09:58:00,1710496799,1872,173211,173211,33.5,91.0,165.145,118.7,177.465
2024-03-15 10:00:00,1710496919,1872,173211,173211,33.5,91.0,161.695,113.0,174.315
2024-03-15 10:02:00,1710497040,1872,173211,173211,33.5,90.5,179.965,125.7,194.825
2024-03-15 10:04:00,1710497040,1872,173211,173211,33.5,90.5,179.965,125.7,194.825
2024-03-15 10:06:00,1710497280,1872,173211,173211,33.5,91.0,179.07,128.5,194.295
2024-03-15 10:08:00,1710497280,1872,173211,173211,33.5,91.0,179.07,128.5,194.295
2024-03-15 10:10:00,1710497400,1872,173211,173211,33.5,90.5,143.795,102.6,164.08
2024-03-15 10:12:00,1710497520,1872,173211,173211,33.5,91.0,174.165,123.4,191.11
2024-03-15 10:14:00,1710497640,1872,173211,173211,33.5,91.0,173.255,122.7,189.12
2024-03-15 10:16:00,1710497760,1872,173211,173211,33.5,91.0,143.52,102.8,158.075
2024-03-15 10:18:00,1710497880,1872,173211,173211,33.5,91.0,161.53,114.1,174.775
2024-03-15 10:20:00,1710498000,1872,173211,173211,33.5,91.0,76.195,53.2,91.255
2024-03-15 10:22:00,1710498120,1872,173211,173211,33.5,91.0,13.13,9.1,31.67
2024-03-15 10:24:00,1710498240,1872,173211,173211,33.5,90.5,9.405,7.2,20.835
2024-03-15 10:26:00,1710498361,1872,173211,173211,33.5,90.5,6.47,5.1,18.74
2024-03-15 10:28:00,1710498480,1872,173211,173211,33.5,90.5,2.155,2.5,12.26
2024-03-15 10:30:00,1710498600,1872,173211,173211,33.5,90.5,3.03,3.0,11.76
2024-03-15 10:32:00,1710498720,1872,173211,173211,33.5,90.5,2.47,2.5,11.415
2024-03-15 10:34:00,1710498840,1872,173211,173211,33.5,90.5,2.655,2.9,9.885
2024-03-15 10:36:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:38:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:40:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:42:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:44:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:46:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:48:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:50:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:52:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:54:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:56:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 10:58:00,1710500415,1872,173211,173211,0.0,0.0,0.0,0.0,0.0
2024-03-15 11:00:00,1710500415,1872,173211,173211,37.5,89.0,0.665,2.0,3.88
2024-03-15 11:02:00,1710500535,1872,173211,173211,36.0,89.5,0.755,2.2,4.19
2024-03-15 11:04:00,1710500656,1872,173211,173211,35.5,89.5,0.9,1.9,2.935
2024-03-15 11:06:00,1710500775,1872,173211,173211,35.5,90.0,0.89,1.9,3.585
2024-03-15 11:08:00,1710500895,1872,173211,173211,35.0,90.0,0.775,2.1,3.955
2024-03-15 11:10:00,1710501015,1872,173211,173211,34.5,90.0,0.935,1.8,2.705
2024-03-15 11:12:00,1710501135,1872,173211,173211,34.5,90.0,0.955,2.3,3.095
2024-03-15 11:14:00,1710501255,1872,173211,173211,34.5,90.0,0.65,1.9,2.57
2024-03-15 11:16:00,1710501375,1872,173211,173211,34.5,90.0,1.19,2.0,3.34
2024-03-15 11:18:00,1710501495,1872,173211,173211,34.5,90.5,2.665,2.9,5.18
2024-03-15 11:20:00,1710501615,1872,173211,173211,34.5,90.0,4.96,4.9,8.045
2024-03-15 11:22:00,1710501735,1872,173211,173211,34.5,90.5,5.8,5.6,9.825
2024-03-15 11:24:00,1710501855,1872,173211,173211,34.5,90.5,6.595,6.2,10.375
2024-03-15 11:26:00,1710501975,1872,173211,173211,34.0,90.5,7.67,7.0,12.32
2024-03-15 11:28:00,1710502095,1872,173211,173211,34.0,90.5,6.175,6.0,10.225
2024-03-15 11:30:00,1710502215,1872,173211,173211,33.5,90.5,4.485,4.3,7.48
2024-03-15 11:32:00,1710502336,1872,173211,173211,33.5,90.5,3.635,4.0,6.725
2024-03-15 11:34:00,1710502455,1872,173211,173211,33.5,90.5,3.18,3.7,5.76
2024-03-15 11:36:00,1710502575,1872,173211,173211,33.5,90.5,3.41,3.5,5.51
2024-03-15 11:38:00,1710502695,1872,173211,173211,33.5,90.5,3.44,3.5,6.35
2024-03-15 11:40:00,1710502815,1872,173211,173211,33.5,90.5,3.14,3.4,5.72
2024-03-15 11:42:00,1710502935,1872,173211,173211,34.0,90.5,2.835,3.3,5.08
2024-03-15 11:44:00,1710503055,1872,173211,173211,34.0,90.5,3.06,3.0,4.925
2024-03-15 11:46:00,1710503175,1872,173211,173211,34.0,90.5,2.89,3.2,5.41
2024-03-15 11:48:00,1710503295,1872,173211,173211,34.5,90.5,2.735,3.1,5.125
2024-03-15 11:50:00,1710503415,1872,173211,173211,34.5,90.5,2.33,3.0,4.56
2024-03-15 11:52:00,1710503535,1872,173211,173211,34.5,90.5,2.52,3.1,5.165
2024-03-15 11:54:00,1710503655,1872,173211,173211,34.5,90.5,2.33,2.8,5.25
2024-03-15 11:56:00,1710503775,1872,173211,173211,34.5,90.5,2.2,2.9,4.97
2024-03-15 11:58:00,1710503895,1872,173211,173211,34.5,90.5,1.99,2.3,3.85
2024-03-15 12:00:00,1710504016,1872,173211,173211,34.5,90.5,1.98,2.6,4.56
2024-03-15 12:02:00,1710504136,1872,173211,173211,34.5,90.5,1.93,2.2,3.98
2024-03-15 12:04:00,1710504256,1872,173211,173211,34.5,90.5,1.68,2.0,3.35
2024-03-15 12:06:00,1710504376,1872,173211,173211,34.5,90.5,1.51,2.2,3.065
2024-03-15 12:08:00,1710504496,1872,173211,173211,34.0,90.5,1.65,2.2,3.475
2024-03-15 12:10:00,1710504616,1872,173211,173211,34.0,90.5,1.72,2.0,3.175
2024-03-15 12:12:00,1710504736,1872,173211,173211,34.0,90.5,1.21,2.0,2.805
2024-03-15 12:14:00,1710504946,1872,173211,173211,34.0,90.5,1.07,1.9,4.88
2024-03-15 12:16:00,1710505066,1872,173211,173211,33.5,91.0,0.815,1.7,3.115
2024-03-15 12:18:00,1710505186,1872,173211,173211,33.5,91.0,0.725,1.5,1.92
2024-03-15 12:20:00,1710505306,1872,173211,173211,33.5,91.0,0.945,1.5,2.465
2024-03-15 12:22:00,1710505426,1872,173211,173211,33.5,91.0,0.695,1.3,2.035
2024-03-15 12:24:00,1710505546,1872,173211,173211,33.5,91.0,0.545,1.3,2.355
2024-03-15 12:26:00,1710505666,1872,173211,173211,33.5,91.0,0.43,1.2,1.88
2024-03-15 12:28:00,1710505786,1872,173211,173211,33.5,91.0,0.49,1.2,1.79
2024-03-15 12:30:00,1710505906,1872,173211,173211,33.5,91.0,0.385,1.4,2.2
2024-03-15 12:32:00,1710506026,1872,173211,173211,33.5,91.0,0.53,1.3,2.37
2024-03-15 12:34:00,1710506146,1872,173211,173211,33.5,91.0,0.655,1.1,1.65
2024-03-15 12:36:00,1710506266,1872,173211,173211,33.5,91.0,0.54,1.2,1.6
2024-03-15 12:38:00,1710506386,1872,173211,173211,33.5,91.0,0.36,1.1,1.59
2024-03-15 12:40:00,1710506506,1872,173211,173211,33.5,91.0,0.175,1.1,1.395
2024-03-15 12:42:00,1710506626,1872,173211,173211,34.0,91.0,0.475,1.3,1.885
2024-03-15 12:44:00,1710506746,1872,173211,173211,34.5,90.5,0.275,1.2,2.3
2024-03-15 12:46:00,1710506866,1872,173211,173211,34.5,90.5,0.365,1.3,1.99
2024-03-15 12:48:00,1710506986,1872,173211,173211,34.5,90.5,0.415,1.1,1.75
2024-03-15 12:50:00,1710507106,1872,173211,173211,34.5,90.5,0.19,1.0,1.28
2024-03-15 12:52:00,1710507226,1872,173211,173211,34.5,90.5,0.0,0.9,1.19
2024-03-15 12:54:00,1710507346,1872,173211,173211,34.5,90.5,0.15,0.8,1.18
2024-03-15 12:56:00,1710507466,1872,173211,173211,34.5,91.0,0.135,0.9,1.02
2024-03-15 12:58:00,1710507586,1872,173211,173211,34.5,91.0,0.165,0.8,1.2
