date_time_utc,time_stamp,group_id,member_id,id,humidity,temperature,pm1.0_atm,pm2.5_alt,pm10.0_atm
2024-03-15 06:48:00,1710485345,1872,173210,173210,30.5,93.5,1.74,2.3,4.33
2024-03-15 06:50:00,1710485465,1872,173210,173210,30.5,93.5,2.455,2.7,5.26
2024-03-15 06:52:00,1710485585,1872,173210,173210,30.5,93.5,2.31,2.6,4.535
2024-03-15 06:54:00,1710485705,1872,173210,173210,30.5,93.5,2.52,2.9,5.575
2024-03-15 06:56:00,1710485825,1872,173210,173210,30.5,94.5,2.53,3.0,4.83
2024-03-15 06:58:00,1710485945,1872,173210,173210,30.5,94.5,2.02,2.8,4.63
2024-03-15 07:00:00,1710486065,1872,173210,173210,30.5,94.0,2.315,2.8,4.705
2024-03-15 07:02:00,1710486185,1872,173210,173210,30.5,94.5,2.24,2.7,5.34
2024-03-15 07:04:00,1710486305,1872,173210,173210,30.5,93.5,2.165,2.5,4.63
2024-03-15 07:06:00,1710486426,1872,173210,173210,30.5,93.5,1.955,2.4,3.82
2024-03-15 07:08:00,1710486546,1872,173210,173210,30.5,93.5,1.65,2.4,4.08
2024-03-15 07:10:00,1710486665,1872,173210,173210,30.5,93.5,1.5,2.4,4.09
2024-03-15 07:12:00,1710486785,1872,173210,173210,30.0,93.5,1.93,2.3,4.67
2024-03-15 07:14:00,1710486905,1872,173210,173210,30.0,93.5,2.03,2.2,4.045
2024-03-15 07:16:00,1710487025,1872,173210,173210,30.0,93.5,2.05,2.4,4.78
2024-03-15 07:18:00,1710487147,1872,173210,173210,30.0,93.5,1.815,2.4,4.445
2024-03-15 07:20:00,1710487265,1872,173210,173210,30.0,93.5,1.475,2.2,4.32
2024-03-15 07:22:00,1710487386,1872,173210,173210,30.0,93.5,1.53,2.4,4.01
2024-03-15 07:24:00,1710487508,1872,173210,173210,30.0,93.5,1.47,2.2,3.97
2024-03-15 07:26:00,1710487625,1872,173210,173210,30.0,93.5,1.23,2.1,3.575
2024-03-15 07:28:00,1710487745,1872,173210,173210,30.0,93.5,1.15,2.0,3.475
2024-03-15 07:30:00,1710487865,1872,173210,173210,30.0,93.5,1.15,1.9,4.115
2024-03-15 07:32:00,1710487985,1872,173210,173210,30.0,93.5,1.085,1.8,2.88
2024-03-15 07:34:00,1710488105,1872,173210,173210,29.5,93.5,1.145,1.9,3.46
2024-03-15 07:36:00,1710488225,1872,173210,173210,30.0,93.5,0.985,1.8,3.995
2024-03-15 07:38:00,1710488347,1872,173210,173210,29.5,93.5,1.015,1.5,3.3
2024-03-15 07:40:00,1710488466,1872,173210,173210,30.0,93.5,0.995,1.6,2.865
2024-03-15 07:42:00,1710488588,1872,173210,173210,29.5,93.5,0.96,1.7,3.215
2024-03-15 07:44:00,1710488706,1872,173210,173210,30.0,93.5,1.22,1.7,2.93
2024-03-15 07:46:00,1710489106,1872,173210,173210,0.0,0.0,0.0,0.0,0.0
2024-03-15 07:48:00,1710489106,1872,173210,173210,0.0,0.0,0.0,0.0,0.0
2024-03-15 07:50:00,1710489106,1872,173210,173210,29.0,93.5,3.94,3.9,20.61
2024-03-15 07:52:00,1710489226,1872,173210,173210,29.0,93.5,9.545,7.5,28.14
2024-03-15 07:54:00,1710489346,1872,173210,173210,29.5,93.0,9.78,7.3,27.95
2024-03-15 07:56:00,1710489466,1872,173210,173210,30.0,92.5,3.915,3.2,18.915
2024-03-15 07:58:00,1710489586,1872,173210,173210,30.0,92.5,4.18,3.7,18.905
2024-03-15 08:00:00,1710489706,1872,173210,173210,30.0,92.5,4.76,3.8,22.645
2024-03-15 08:02:00,1710489823,1872,173210,173210,30.0,92.5,6.07,5.9,10.24
2024-03-15 08:04:00,1710489943,1872,173210,173210,30.0,92.5,7.875,7.2,13.2
2024-03-15 08:06:00,1710490063,1872,173210,173210,30.0,92.5,6.975,6.3,10.865
2024-03-15 08:08:00,1710490183,1872,173210,173210,30.0,92.5,6.8,6.1,10.2
2024-03-15 08:10:00,1710490303,1872,173210,173210,30.0,92.5,7.275,6.0,11.515
2024-03-15 08:12:00,1710490423,1872,173210,173210,29.0,92.5,4.695,4.7,8.58
2024-03-15 08:14:00,1710490543,1872,173210,173210,29.0,92.5,4.215,4.4,7.565
2024-03-15 08:16:00,1710490663,1872,173210,173210,29.5,92.5,3.96,4.0,7.565
2024-03-15 08:18:00,1710490783,1872,173210,173210,29.5,92.5,3.345,3.4,5.695
2024-03-15 08:20:00,1710490903,1872,173210,173210,29.5,92.5,3.215,3.5,6.025
2024-03-15 08:22:00,1710491023,1872,173210,173210,29.0,92.5,2.795,3.3,5.69
2024-03-15 08:24:00,1710491143,1872,173210,173210,29.0,92.5,3.035,3.2,5.985
2024-03-15 08:26:00,1710491263,1872,173210,173210,29.0,92.5,2.43,2.9,5.025
2024-03-15 08:28:00,1710491383,1872,173210,173210,29.0,92.5,2.345,2.7,4.83
2024-03-15 08:30:00,1710491503,1872,173210,173210,29.0,92.5,1.77,2.3,4.46
2024-03-15 08:32:00,1710491623,1872,173210,173210,29.0,92.5,1.95,2.5,4.235
2024-03-15 08:34:00,1710491743,1872,173210,173210,29.0,92.5,1.795,2.2,3.52
2024-03-15 08:36:00,1710491863,1872,173210,173210,29.0,92.5,2.225,2.2,4.18
2024-03-15 08:38:00,1710491983,1872,173210,173210,29.0,92.5,1.72,2.0,3.48
2024-03-15 08:40:00,1710492103,1872,173210,173210,29.0,92.5,1.63,2.0,3.765
2024-03-15 08:42:00,1710492223,1872,173210,173210,29.0,92.5,1.62,2.0,3.625
2024-03-15 08:44:00,1710492343,1872,173210,173210,29.0,92.5,1.825,2.2,3.92
2024-03-15 08:46:00,1710492463,1872,173210,173210,29.0,92.5,1.24,1.7,3.51
2024-03-15 08:48:00,1710492583,1872,173210,173210,29.0,92.5,1.345,2.0,3.62
2024-03-15 08:50:00,1710492703,1872,173210,173210,29.0,92.5,1.335,1.9,3.9
2024-03-15 08:52:00,1710492823,1872,173210,173210,29.0,92.5,1.14,2.2,3.745
2024-03-15 08:54:00,1710492943,1872,173210,173210,29.0,92.5,1.315,1.8,3.155
2024-03-15 08:56:00,1710493063,1872,173210,173210,29.0,92.5,1.35,1.9,3.825
2024-03-15 08:58:00,1710493183,1872,173210,173210,29.0,92.5,1.02,1.6,3.41
2024-03-15 09:00:00,1710493303,1872,173210,173210,29.0,92.5,0.92,1.7,3.59
2024-03-15 09:02:00,1710493424,1872,173210,173210,28.5,93.0,0.945,1.8,3.145
2024-03-15 09:04:00,1710493544,1872,173210,173210,29.0,92.5,1.345,1.7,3.565
2024-03-15 09:06:00,1710493664,1872,173210,173210,29.0,92.5,1.085,1.8,3.68
2024-03-15 09:08:00,1710493784,1872,173210,173210,29.0,92.5,0.97,1.5,2.83
2024-03-15 09:10:00,1710493904,1872,173210,173210,29.0,92.5,0.885,1.7,2.775
2024-03-15 09:12:00,1710494024,1872,173210,173210,29.0,92.5,1.035,1.6,3.12
2024-03-15 09:14:00,1710494144,1872,173210,173210,29.0,92.5,1.1,1.9,3.54
2024-03-15 09:16:00,1710494264,1872,173210,173210,29.0,92.5,1.16,1.8,3.4
2024-03-15 09:18:00,1710494384,1872,173210,173210,29.0,92.5,1.04,1.8,3.455
2024-03-15 09:20:00,1710494504,1872,173210,173210,29.0,92.5,0.97,1.6,2.8
2024-03-15 09:22:00,1710494624,1872,173210,173210,29.0,92.5,0.695,1.3,2.245
2024-03-15 09:24:00,1710494744,1872,173210,173210,29.0,92.5,1.015,1.6,2.7
2024-03-15 09:26:00,1710494864,1872,173210,173210,29.0,92.5,1.33,1.6,3.265
2024-03-15 09:28:00,1710494984,1872,173210,173210,29.0,92.0,1.025,1.8,2.94
2024-03-15 09:30:00,1710495104,1872,173210,173210,30.0,91.5,1.885,2.3,4.26
2024-03-15 09:32:00,1710495224,1872,173210,173210,31.0,91.5,2.985,3.2,6.235
2024-03-15 09:34:00,1710495344,1872,173210,173210,31.0,91.5,3.715,3.8,8.085
2024-03-15 09:36:00,1710495464,1872,173210,173210,31.0,91.5,3.99,3.9,8.21
2024-03-15 09:38:00,1710495584,1872,173210,173210,31.0,91.5,3.755,4.2,7.61
2024-03-15 09:40:00,1710495704,1872,173210,173210,31.0,91.5,4.445,4.5,8.9
2024-03-15 09:42:00,1710495824,1872,173210,173210,31.0,91.5,4.57,4.6,9.535
2024-03-15 09:44:00,1710495944,1872,173210,173210,31.5,91.5,4.565,4.4,9.405
2024-03-15 09:46:00,1710496064,1872,173210,173210,31.5,91.5,4.37,4.6,8.655
2024-03-15 09:48:00,1710496184,1872,173210,173210,31.5,91.5,4.43,4.2,8.75
2024-03-15 09:50:00,1710496304,1872,173210,173210,32.0,91.5,4.18,4.3,8.81
2024-03-15 09:52:00,1710496424,1872,173210,173210,32.0,91.5,3.975,4.0,8.015
2024-03-15 09:54:00,1710496544,1872,173210,173210,32.0,91.5,3.71,3.8,7.695
2024-03-15 09:56:00,1710496664,1872,173210,173210,32.0,91.5,3.38,3.7,6.965
2024-03-15 09:58:00,1710496784,1872,173210,173210,32.0,91.5,3.355,3.8,7.23
2024-03-15 10:00:00,1710496904,1872,173210,173210,32.0,91.5,3.715,3.8,7.565
2024-03-15 10:02:00,1710497024,1872,173210,173210,32.0,91.5,3.245,3.4,6.185
2024-03-15 10:04:00,1710497144,1872,173210,173210,32.0,91.5,3.09,3.4,6.23
2024-03-15 10:06:00,1710497264,1872,173210,173210,32.0,91.5,3.135,3.5,7.32
2024-03-15 10:08:00,1710497384,1872,173210,173210,32.0,91.5,2.73,3.2,6.65
2024-03-15 10:10:00,1710497504,1872,173210,173210,32.0,91.5,2.415,3.2,5.9
2024-03-15 10:12:00,1710497625,1872,173210,173210,32.0,91.5,2.575,3.2,5.9
2024-03-15 10:14:00,1710497744,1872,173210,173210,32.0,91.5,2.545,2.9,5.635
2024-03-15 10:16:00,1710497864,1872,173210,173210,32.0,91.5,2.49,2.9,5.825
2024-03-15 10:18:00,1710497984,1872,173210,173210,32.0,91.5,2.27,2.9,5.05
2024-03-15 10:20:00,1710498106,1872,173210,173210,32.0,91.5,1.69,2.6,4.27
2024-03-15 10:22:00,1710498224,1872,173210,173210,32.0,91.5,1.695,2.3,3.99
2024-03-15 10:24:00,1710498344,1872,173210,173210,32.0,91.5,1.75,2.2,4.025
2024-03-15 10:26:00,1710498465,1872,173210,173210,32.0,91.5,1.695,2.0,3.845
2024-03-15 10:28:00,1710498584,1872,173210,173210,32.0,91.0,1.55,2.3,3.57
2024-03-15 10:30:00,1710498704,1872,173210,173210,32.0,91.5,1.57,2.1,3.91
2024-03-15 10:32:00,1710498824,1872,173210,173210,32.0,91.5,0.855,1.9,3.095
2024-03-15 10:34:00,1710498944,1872,173210,173210,31.5,94.5,0.95,1.8,3.375
2024-03-15 10:36:00,1710499064,1872,173210,173210,31.0,92.5,0.975,1.7,3.21
2024-03-15 10:38:00,1710499184,1872,173210,173210,27.0,101.0,0.6,1.7,2.5
2024-03-15 10:40:00,1710499305,1872,173210,173210,20.5,110.5,0.175,1.3,1.13
2024-03-15 10:42:00,1710499424,1872,173210,173210,17.5,114.5,0.175,1.4,1.77
2024-03-15 10:44:00,1710499544,1872,173210,173210,15.5,117.0,0.0,1.3,1.225
2024-03-15 10:46:00,1710499664,1872,173210,173210,14.5,118.5,0.0,1.5,1.38
2024-03-15 10:48:00,1710499784,1872,173210,173210,14.0,120.5,0.0,1.4,1.585
2024-03-15 10:50:00,1710499904,1872,173210,173210,13.5,121.5,0.0,1.4,1.645
2024-03-15 10:52:00,1710500024,1872,173210,173210,12.5,122.5,0.0,1.3,1.97
2024-03-15 10:54:00,1710500144,1872,173210,173210,12.5,123.5,0.0,1.3,1.51
2024-03-15 10:56:00,1710500264,1872,173210,173210,12.0,124.5,0.02,1.2,1.44
2024-03-15 10:58:00,1710500385,1872,173210,173210,15.5,114.5,0.22,1.6,2.165
2024-03-15 11:00:00,1710500504,1872,173210,173210,17.5,110.5,0.275,1.6,2.535
2024-03-15 11:02:00,1710500625,1872,173210,173210,19.5,108.0,0.28,1.8,2.195
2024-03-15 11:04:00,1710500745,1872,173210,173210,20.0,106.0,0.135,1.5,1.815
2024-03-15 11:06:00,1710500865,1872,173210,173210,21.0,104.5,0.635,1.7,3.48
2024-03-15 11:08:00,1710500985,1872,173210,173210,22.0,103.5,0.385,1.5,2.025
2024-03-15 11:10:00,1710501105,1872,173210,173210,22.5,102.0,0.475,1.5,2.765
2024-03-15 11:12:00,1710501226,1872,173210,173210,23.5,101.0,0.705,1.7,2.56
2024-03-15 11:14:00,1710501365,1872,173210,173210,0.0,0.0,0.0,0.0,0.0
2024-03-15 11:16:00,1710501365,1872,173210,173210,25.0,101.0,183.47,228.2,261.24
2024-03-15 11:18:00,1710501485,1872,173210,173210,26.0,101.5,325.51,461.6,562.32
2024-03-15 11:20:00,1710501605,1872,173210,173210,26.5,100.5,327.0,468.1,565.275
2024-03-15 11:22:00,1710501725,1872,173210,173210,27.5,100.5,352.825,558.9,668.065
2024-03-15 11:24:00,1710501845,1872,173210,173210,28.5,99.5,357.12,631.8,748.99
2024-03-15 11:26:00,1710501991,1872,173210,173210,27.0,96.5,7.205,5.9,11.52
2024-03-15 11:28:00,1710502111,1872,173210,173210,27.0,96.5,5.81,5.0,9.64
2024-03-15 11:30:00,1710502231,1872,173210,173210,27.5,96.0,4.24,3.7,7.185
2024-03-15 11:32:00,1710502351,1872,173210,173210,27.5,95.5,3.715,3.4,6.1
2024-03-15 11:34:00,1710502471,1872,173210,173210,28.0,94.5,3.56,3.3,5.92
2024-03-15 11:36:00,1710502591,1872,173210,173210,28.5,94.5,2.94,3.1,5.26
2024-03-15 11:38:00,1710502711,1872,173210,173210,28.5,94.5,3.245,2.9,5.21
2024-03-15 11:40:00,1710502831,1872,173210,173210,29.0,94.0,2.925,2.7,5.07
2024-03-15 11:42:00,1710502951,1872,173210,173210,29.5,93.5,2.51,2.8,4.6
2024-03-15 11:44:00,1710503071,1872,173210,173210,30.0,93.5,2.41,2.6,4.675
2024-03-15 11:46:00,1710503191,1872,173210,173210,30.0,93.5,3.015,2.7,5.2
2024-03-15 11:48:00,1710503311,1872,173210,173210,30.0,92.5,2.445,2.7,4.98
2024-03-15 11:50:00,1710503431,1872,173210,173210,30.0,92.5,2.52,2.6,4.675
2024-03-15 11:52:00,1710503551,1872,173210,173210,30.5,92.5,2.105,2.6,4.135
2024-03-15 11:54:00,1710503700,1872,173210,173210,32.0,90.0,38.895,16.2,47.7
2024-03-15 11:56:00,1710503826,1872,173210,173210,32.0,90.0,4.91,4.7,12.185
2024-03-15 11:58:00,1710503922,1872,173210,173210,32.5,91.0,4.04,3.8,10.57
2024-03-15 12:00:00,1710504075,1872,173210,173210,33.0,89.5,3.58,5.0,12.275
2024-03-15 12:02:00,1710504163,1872,173210,173210,32.5,90.0,7.35,6.0,14.975
2024-03-15 12:04:00,1710504306,1872,173210,173210,33.0,89.0,2.93,3.5,9.695
2024-03-15 12:06:00,1710504424,1872,173210,173210,33.0,89.0,6.205,5.5,13.095
2024-03-15 12:08:00,1710504522,1872,173210,173210,33.5,90.0,4.035,6.2,16.92
2024-03-15 12:10:00,1710504671,1872,173210,173210,33.0,89.0,10.4,7.4,21.415
2024-03-15 12:12:00,1710504761,1872,173210,173210,33.5,90.0,3.815,3.8,10.81
2024-03-15 12:14:00,1710504941,1872,173210,173210,32.0,90.5,0.27,1.8,2.805
2024-03-15 12:16:00,1710505062,1872,173210,173210,32.0,91.5,0.595,1.7,2.88
2024-03-15 12:18:00,1710505181,1872,173210,173210,32.0,90.5,0.555,1.4,1.685
2024-03-15 12:20:00,1710505301,1872,173210,173210,31.5,91.5,0.655,1.3,2.045
2024-03-15 12:22:00,1710505421,1872,173210,173210,32.0,91.5,0.435,1.1,1.485
2024-03-15 12:24:00,1710505541,1872,173210,173210,32.0,91.5,0.695,1.4,2.32
2024-03-15 12:26:00,1710505661,1872,173210,173210,31.0,91.5,0.365,1.1,1.645
2024-03-15 12:28:00,1710505781,1872,173210,173210,32.0,91.5,0.675,1.4,2.315
2024-03-15 12:30:00,1710505901,1872,173210,173210,32.0,91.5,0.475,1.1,1.59
2024-03-15 12:32:00,1710506021,1872,173210,173210,32.0,91.5,0.505,1.1,2.165
2024-03-15 12:34:00,1710506141,1872,173210,173210,32.0,91.5,0.35,1.1,1.42
2024-03-15 12:36:00,1710506261,1872,173210,173210,32.0,91.5,0.365,1.0,1.38
2024-03-15 12:38:00,1710506381,1872,173210,173210,32.0,91.5,0.405,1.0,1.485
2024-03-15 12:40:00,1710506501,1872,173210,173210,32.0,91.5,0.535,1.2,1.88
2024-03-15 12:42:00,1710506621,1872,173210,173210,32.0,91.5,0.37,1.2,1.735
2024-03-15 12:44:00,1710506741,1872,173210,173210,32.0,91.5,0.1,0.9,1.455
2024-03-15 12:46:00,1710506861,1872,173210,173210,32.0,91.5,0.28,0.9,1.45
2024-03-15 12:48:00,1710506981,1872,173210,173210,32.0,91.5,0.205,1.1,1.75
2024-03-15 12:50:00,1710507101,1872,173210,173210,32.0,91.5,0.145,1.2,1.745
2024-03-15 12:52:00,1710507221,1872,173210,173210,32.0,91.5,0.095,0.9,1.465
2024-03-15 12:54:00,1710507341,1872,173210,173210,32.0,91.5,0.055,0.9,1.35
2024-03-15 12:56:00,1710507461,1872,173210,173210,32.0,91.5,0.045,0.9,1.41
2024-03-15 12:58:00,1710507581,1872,173210,173210,32.0,91.5,0.07,0.7,1.035
