date_time_utc,time_stamp,group_id,member_id,id,humidity,temperature,pm1.0_atm,pm2.5_alt,pm10.0_atm
2024-03-15 12:22:00,1710505355,1872,173213,173213,32.0,91.0,0.8,1.3,1.825
2024-03-15 12:24:00,1710505475,1872,173213,173213,32.0,91.0,0.475,1.5,1.745
2024-03-15 12:26:00,1710505595,1872,173213,173213,32.0,90.5,0.37,1.1,1.725
2024-03-15 12:28:00,1710505715,1872,173213,173213,32.0,90.5,0.585,1.2,1.61
2024-03-15 12:30:00,1710505835,1872,173213,173213,33.0,90.5,0.44,1.2,2.37
2024-03-15 12:32:00,1710505955,1872,173213,173213,33.0,90.5,0.325,1.2,2.185
2024-03-15 12:34:00,1710506075,1872,173213,173213,33.0,90.5,0.42,1.3,1.97
2024-03-15 12:36:00,1710506195,1872,173213,173213,33.0,90.5,0.185,1.0,1.625
2024-03-15 12:38:00,1710506315,1872,173213,173213,33.0,90.5,0.395,1.3,2.17
2024-03-15 12:40:00,1710506435,1872,173213,173213,33.0,90.5,0.395,1.1,1.37
2024-03-15 12:42:00,1710506555,1872,173213,173213,33.0,90.5,0.07,1.0,1.245
2024-03-15 12:44:00,1710506675,1872,173213,173213,33.0,91.0,0.34,1.0,1.435
2024-03-15 12:46:00,1710506795,1872,173213,173213,33.0,91.0,0.175,1.0,1.155
2024-03-15 12:48:00,1710506915,1872,173213,173213,33.0,91.0,0.135,1.0,1.235
2024-03-15 12:50:00,1710507035,1872,173213,173213,33.0,91.0,0.37,1.0,1.37
2024-03-15 12:52:00,1710507155,1872,173213,173213,33.0,91.0,0.125,0.9,1.085
2024-03-15 12:54:00,1710507275,1872,173213,173213,33.0,91.0,0.095,0.9,0.795
2024-03-15 12:56:00,1710507395,1872,173213,173213,33.0,91.0,0.11,1.0,0.775
2024-03-15 12:58:00,1710507515,1872,173213,173213,33.0,91.0,0.105,0.8,0.69
