UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/12/13T17:16:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,50,73,1011.22,0.03,11144,-51,1320,26.83,36.64,41.53,23.53,33.59,41.48,105,97,4859.17,1364.55,198.22,24.66,5.86,2.19,24.64,33.25,35.39,22.39,31.46,35.39,96,92,4419.25,1254.37,199.19,11.69,3,0.08,83.2
2023/12/13T17:18:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,50,73,1011.23,0.03,11464,-47,1440,26.76,36.72,39.93,23.31,33.59,39.93,105,97,4811.44,1362.65,192.52,22.61,4.3,1.35,25.83,34.58,37.1,23,32.37,37.1,99,94,4424.29,1271.22,208.51,14.9,3.25,0.9,81.17
2023/12/13T17:20:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.27,0.03,11464,-54,1560,26.07,35.36,39.86,23.2,32.98,39.86,102,96,4611.71,1304.24,198.05,19.92,6.42,2.02,25.89,35.3,40.39,22.95,32.82,40.33,102,95,4457.21,1290.81,196.6,26.32,7.25,2.32,72.09
2023/12/13T17:22:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.18,0.03,11464,-49,1680,27.05,37.43,41.76,23.81,34.33,41.76,107,99,4826.07,1370.33,199.86,24.57,5.66,2.07,26.11,36.09,40.13,23.09,33.37,40.09,104,97,4513.56,1308,207.56,21.93,6.19,1.63,68.02
2023/12/13T17:24:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.18,0.03,11144,-50,1800,26.53,35.62,39.21,23.4,33.02,39.09,103,96,4757.84,1345.84,186.33,19.81,4.29,1.83,26.98,35.95,40.38,23.55,33.28,40.17,103,96,4649.79,1329.79,205.17,18.43,5.95,1.78,76.91
2023/12/13T17:26:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.27,0.03,11144,-48,1920,26.79,38.8,42.46,23.38,34.91,42.38,110,100,4826.89,1379.89,209.07,29.14,4.16,1.7,26.28,34.71,39.34,23.19,32.53,39.34,99,95,4542,1308.86,199.48,18.4,6.67,1.09,78.8
2023/12/13T17:28:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.33,0.03,11464,-49,2040,26.03,35.72,39.81,23.03,33.1,39.53,103,96,4671.98,1328.72,189,23.69,5.41,1.22,26.66,35.31,39.29,23.38,32.9,39.29,102,96,4611.16,1318.21,206.38,19.43,4.59,1,78.64
2023/12/13T17:30:27z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.44,0.03,11464,-53,2160,26.26,36.14,40.61,23.11,33.3,40.49,104,96,4702.79,1340.4,197.18,21.79,6.49,2.16,25.05,34.75,38.15,22.82,32.67,38.15,99,95,4343.56,1243.38,200.33,21.27,5.09,1.16,70.16
2023/12/13T17:32:50z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.42,nan,26416,-55,103,27.23,37.51,42.53,23.79,34.23,42.42,107,98,4750.26,1350.3,206.07,25.98,5.98,2.02,25.22,36.36,39.07,22.69,33.51,39.07,104,97,4428,1266,211.24,22.53,3.22,0.96,nan
2023/12/13T17:34:50z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,47,72,1011.44,0.03,12216,-55,223,27.11,36.84,41.05,23.79,33.88,40.95,106,98,4714.55,1345.79,195.3,22.41,5.66,1.5,25.55,34.79,39.4,22.9,32.69,39.34,100,95,4471.66,1282.69,197.03,23.16,5.55,1.66,76.94
2023/12/13T17:36:50z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.38,0.03,12216,-52,343,28.02,37.9,41.47,24.38,34.47,41.4,108,99,4959.67,1409.76,202.36,19.71,4.59,1.9,26.54,36.09,41.72,23.53,33.42,41.6,104,97,4553.58,1309.54,209.23,23.96,8.19,1.91,70.78
2023/12/13T17:38:50z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,73,1011.39,0.03,12216,-62,463,26.51,36.16,40.86,23.07,33.19,40.81,104,96,4787.53,1350.86,202.32,22.68,6.39,1.91,25.27,34.54,38.88,22.77,32.43,38.86,99,95,4343.89,1259.61,195.18,19.88,6.34,2.07,77.99
2023/12/13T17:40:50z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,47,72,1011.37,0.03,12216,-56,583,26.12,35.35,39.42,23.05,32.77,39.4,102,95,4741.58,1321.56,181.51,24.58,5.32,1.46,25.31,33.81,36.59,22.79,32,36.59,97,94,4409.17,1259.93,194.66,14.26,3.6,0.31,78.24
2023/12/13T17:46:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,48,72,1011.35,nan,26416,-48,103,26.6,35.98,40.91,23.12,33.12,40.81,103,96,4771.4,1340.42,192.84,21.56,6.56,2.26,25,33.84,37.2,22.16,31.71,37.2,98,93,4348.4,1244.36,194.36,19,4.73,1.36,nan
2023/12/13T17:48:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,73,1011.35,0.03,12216,-45,223,26.55,37.07,42.24,23.25,33.69,42.04,106,97,4772.95,1360.85,193.71,29.82,6.36,2.11,25.05,32.76,36.36,22.5,31.14,36.36,95,92,4431,1270.38,185.86,15.52,4.31,1.1,72.55
2023/12/13T17:50:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,48,73,1011.4,0.03,11896,-44,343,26.05,36.32,41.16,23.18,33.49,41.16,104,97,4758.11,1336.77,194.23,24.04,6.32,2,26.34,35.38,39.74,23.34,32.84,39.66,102,95,4566.1,1313.48,216.24,20.1,5.52,1.79,80.15
2023/12/13T17:52:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.36,0.03,12216,-44,463,26.88,36.85,42.92,23.64,33.9,42.53,106,98,4730.59,1352.63,197.47,28.02,7.39,3,26.18,34.09,37.82,23.2,32.24,37.82,98,94,4553.02,1298.91,183.09,15.22,5.73,0.44,73.25
2023/12/13T17:54:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.29,0.03,12216,-45,583,26.04,36.46,40.95,23.05,33.53,40.84,105,97,4746.42,1344.33,191.72,26.91,5.79,1.39,25.97,34.24,39.15,23.1,32.08,39.08,98,94,4474.68,1290.2,189.25,19.49,6.88,0.97,78.22
2023/12/13T17:56:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.24,0.03,12216,-47,703,26.82,37.13,41.53,23.58,33.96,41.45,106,98,4878.38,1372.25,184.96,28.2,5.75,1.98,25.95,34.17,38.39,23.2,32.29,38.39,98,94,4509.15,1289.59,189.93,16.85,5.98,1.02,75.06
2023/12/13T17:58:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.22,0.03,11896,-44,823,26.97,36.64,39.86,23.61,33.73,39.86,105,97,4851.97,1361.14,193.83,18.81,4.44,1.53,27.68,36.45,41.45,24.21,33.64,41.34,105,97,4724.46,1359.89,203.07,20.95,7.25,1.11,84.3
2023/12/13T18:00:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.23,0.03,12216,-46,943,26.38,34.97,38.59,23.16,32.62,38.57,100,95,4792.4,1343.72,167.67,21.62,4.12,1.22,27.05,35.63,38.93,23.79,33.04,38.93,103,96,4683.16,1328.07,206.91,16.32,5,1.23,78.54
2023/12/13T18:02:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1011.18,0.03,12216,-47,1063,27.35,37.88,41.11,23.68,34.25,40.95,108,98,4933.47,1386.32,196.74,24.49,4.61,0.77,26.46,35.44,39.97,23.31,32.95,39.86,102,96,4624.47,1319.59,203.93,19.75,6.64,1.85,76.76
2023/12/13T18:04:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.17,0.03,11896,-45,1183,26.85,37.15,41.09,23.71,34.04,41.04,106,98,4881.76,1370.16,195,22.65,5.47,2.27,26.81,37.14,41.14,23.53,33.92,40.73,106,98,4700.34,1338.92,208.58,22.19,6,1.78,84.18
2023/12/13T18:06:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.14,0.03,12216,-44,1303,27.86,37.9,42.33,24.28,34.59,41.97,108,99,5017.19,1412.48,197.12,22.34,5.43,1.76,26.79,37.07,40.82,23.54,33.95,40.82,106,98,4654.07,1336.18,209.29,24.14,4.68,1.05,84.06
2023/12/13T18:08:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.08,0.03,12216,-44,1423,28.11,38.4,43.09,24.33,34.88,42.84,109,100,5049.37,1422.89,203.3,23.81,7.04,1.79,25.89,36.94,41.19,22.91,33.81,41.08,106,97,4576.64,1310.94,211.17,27.36,5.89,1.45,83.98
2023/12/13T18:10:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.04,0.03,11896,-47,1543,27.95,37.8,40.98,24.17,34.37,40.95,108,99,4950.05,1401.22,191.32,21.53,4.8,0.73,26.59,36.95,42.25,23.5,34.04,42.18,106,98,4654.29,1331.86,221.25,24.89,6.88,1.96,85.03
2023/12/13T18:12:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.98,0.03,12216,-46,1663,26.71,37.75,42.31,23.42,34.25,42.27,108,98,4859.13,1373.33,196.65,27.36,5.51,1.27,26.72,36.72,40.47,23.67,33.91,40.47,105,98,4688.02,1344.28,205.79,20.31,5.28,1.9,75.06
2023/12/13T18:14:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.99,0.03,12216,-50,1783,27.09,38.54,42.75,23.79,34.82,42.6,110,100,4902.21,1382.67,198.93,29.88,4.86,1.91,27.38,37.29,40.55,23.88,34.02,40.47,107,98,4749.41,1369.76,214.28,18.81,4.47,0.45,71.61
2023/12/13T18:16:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.95,0.03,12216,-50,1903,27.38,37.57,42.4,23.88,34.24,42.1,107,98,4908.78,1392.34,201.95,25.69,5.79,2.71,25.42,36.96,43.81,22.91,33.96,43.26,106,98,4531.25,1288.38,225.21,33.51,10.34,1.92,73.73
2023/12/13T18:18:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.93,0.03,12216,-47,2023,27.51,36.73,39.34,23.97,33.83,39.34,105,98,4826.64,1383.98,184.49,18.49,3.42,1.46,27.61,36.84,41.46,24.09,33.82,41.43,106,97,4671.96,1360.71,220.39,18.98,5.96,2.02,75.91
2023/12/13T18:20:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.87,0.03,12216,-51,2143,27.7,37.77,43.93,23.93,34.39,43.49,108,99,4914.16,1394.28,198.6,25.67,9.07,4.14,27.1,35.67,42.02,23.85,33.28,41.83,103,96,4619.6,1335.67,206.07,22.95,8.85,1.3,83.36
2023/12/13T18:22:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.87,0.03,12216,-45,2263,27.12,36.81,40.14,23.51,33.77,40.14,105,97,4922,1378.37,194.65,21.51,4.39,1.77,27.02,35.03,39.51,23.68,32.92,39.49,101,96,4567.68,1312.81,199.25,18.75,5.92,1.54,77.68
2023/12/13T18:24:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.87,0.03,12216,-45,2383,27.79,37.16,42.96,24.07,33.96,42.49,106,98,4948.79,1396.74,188.88,27.61,8.09,1.88,25.88,35.45,39.84,23.21,33.02,39.8,102,96,4516.07,1295.64,197.54,25.3,6.57,1.25,76.9
2023/12/13T18:26:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1010.83,0.03,12216,-48,2503,28.29,37.31,41.47,24.41,34.1,41.36,107,98,5020.14,1427.09,197.78,20.52,5.09,2.02,25.7,35.85,40.89,23.13,33.17,40.89,103,96,4463,1271.67,201.59,27.43,6.89,1.81,82.76
2023/12/13T18:28:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.85,0.03,12216,-44,2623,27.86,37.12,42.98,24.33,33.93,42.66,106,98,4974.47,1400.07,193.98,24.86,8.03,2.71,25.39,33.66,37.53,22.68,31.73,37.53,97,93,4565.59,1285.39,197.29,17.61,4.31,0.85,78.21
2023/12/13T18:30:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.8,0.03,12216,-44,2743,27.77,37.68,41.39,23.95,34.36,41.29,108,99,5018.79,1393.62,181.21,22.45,4.89,1.39,27.53,37.08,41.25,24.02,33.97,41.23,106,98,4702.95,1355.37,225.13,20.57,5.85,1.37,77.78
2023/12/13T18:32:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.83,0.03,12216,-46,2863,28.78,38.5,42.41,24.79,35.03,42.31,110,101,5082.57,1436.97,204.84,19.47,4.93,1.66,26.17,35.67,38.28,23.29,33.21,38.28,103,96,4549.66,1306.52,206.07,18.34,3.36,1,80.23
2023/12/13T18:34:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.8,0.03,12216,-45,2983,27.61,38.49,42.59,24.05,34.8,42.41,110,100,4997.44,1413.46,201.47,27.27,5.14,1.42,27.35,35.73,39.58,23.96,33.16,39.58,103,96,4673.24,1346,203.78,16.13,5.36,1.65,84.83
2023/12/13T18:36:00z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.77,0.03,12216,-44,3103,26.72,35.67,39.79,23.61,33.28,39.72,103,96,4774.26,1348.84,184.18,20.14,6.18,1.67,26.26,34.91,40.07,23.28,32.55,40.07,100,95,4660.76,1335.38,197.52,19.03,6.57,2.6,78.77
