UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/12/13T17:08:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,50,73,1011.37,0.03,10912,-52,831,25.7,34.89,40.79,22.59,32.39,40.71,100,94,5789.41,1349.64,192.79,21.77,9.46,2.16,26.88,38.05,41.63,23.61,34.63,41.54,108,99,4682.64,1336.71,229.56,22.2,5.14,1.46,77.53
2023/12/13T17:10:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,48,73,1011.32,0.03,11232,-52,951,26.4,34.03,39.69,23,31.81,39.38,98,93,6420.05,1382.5,177.14,19,7.66,2.16,26.34,35.43,38.48,23.2,32.7,38.48,102,95,4518.54,1313.46,197.82,16.27,4.45,0.64,68.11
2023/12/13T17:44:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,73,1011.15,0.03,10912,-57,2991,24.92,32.07,35.58,22.22,30.64,35.58,94,91,4870.78,1304.24,159.39,12.51,5.02,2.37,25.87,36.11,40.25,22.93,33.31,40.25,104,96,4694.62,1336.8,200.51,20.16,6.02,1.84,76.72
2023/12/13T17:46:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,97,46,73,1011.18,0.03,11232,-56,3111,25.16,33.19,39.86,22.21,31.28,39.42,96,92,4865.32,1323.65,161.58,26.49,10.11,1.75,25.73,35.05,38.75,22.82,32.5,38.75,101,95,4611.86,1310.32,194.39,17.77,4.98,0.66,61.99
2023/12/13T17:48:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,97,46,72,1011.17,0.03,11232,-59,3231,24.07,32.21,36.44,21.75,30.74,36.42,94,91,4817.32,1274.53,164.39,20.09,6.42,1.37,27.42,35.64,37.85,23.73,33.08,37.85,103,96,4759.32,1359.25,206.31,10.27,2.9,0.51,55.84
2023/12/13T17:50:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1011.17,0.03,11232,-56,3351,25.38,33.75,38.75,22.49,31.67,38.75,97,93,4931.13,1335.31,175.24,20.25,8.04,1.65,27.79,36.96,39.46,24.16,34.12,39.46,106,98,4760.63,1358.77,199.19,18.39,3.88,0.7,54.78
2023/12/13T17:52:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1011.17,0.03,11232,-56,3471,25.73,33.83,37.31,22.68,31.61,37.25,98,93,5127.46,1339.56,171.59,17.8,5.41,0.49,26.49,35.62,37.6,23.11,32.8,37.6,103,95,4689.44,1340.85,198.55,14.2,2.87,0.33,54.57
2023/12/13T17:54:38z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1011.12,0.03,11232,-55,3591,24.79,33.89,40.68,22.21,31.68,40.33,98,93,4855.68,1310.95,172.32,28.26,11.61,1.79,27.07,36.05,39.73,23.69,33.44,39.73,104,97,4664.51,1325.13,195.24,19.65,4.78,1.4,54.63
2023/12/13T17:56:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011.1,0.03,11064,-54,3711,24.53,33.02,36.59,21.97,31.19,36.59,96,92,4742.07,1292.48,166.81,18.59,4.74,1.33,26.78,34.81,38.56,23.64,32.61,38.42,100,95,4729.63,1323.73,181.73,16.63,5.66,1.27,57.45
2023/12/13T17:58:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.07,0.03,10744,-54,3831,24.78,32.03,35.92,22.22,30.63,35.83,94,91,4780.17,1293.58,161.9,16.53,5.97,0.75,27.95,36.65,39.81,24.04,33.65,39.81,105,97,4822.11,1384.14,204.25,13.86,4.51,0.91,66.65
2023/12/13T18:00:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1011.04,0.03,11232,-56,3951,25.26,33.84,41,22.39,31.6,40.61,98,93,4906.26,1327.37,185.68,23.11,11.26,2.6,28.19,37.32,39.21,24.39,34.07,39.21,107,98,4899.05,1397.33,196.46,13.95,2.4,0.49,69.42
2023/12/13T18:02:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1011,0.03,11232,-59,4071,26.69,35.58,39.22,23.11,32.75,39.16,102,95,5030.45,1370.91,192.51,20.07,5.73,1.6,28.25,36.73,38.92,24.59,33.64,38.9,105,97,4822.58,1373.02,200.95,14.86,2.92,0.27,63.91
2023/12/13T18:04:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1010.97,0.03,11232,-53,4191,25.8,33.95,39.15,22.64,31.76,39.15,98,93,4988.49,1360.24,173.63,20.53,7.12,2.03,27.14,36.82,40.53,23.47,33.44,40.44,105,97,4869.79,1374.53,203.51,21.51,5.7,1.51,60.45
2023/12/13T18:06:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1010.89,0.03,10912,-55,4311,25.28,32.66,38.81,22.38,31.1,38.66,95,92,4870.4,1338.48,168.03,21.17,9.86,1.29,28.39,35.98,37.91,24.39,33.16,37.91,103,96,4843.29,1370.36,191.21,9.23,2.8,0.8,66.15
2023/12/13T18:08:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.89,0.03,11232,-56,4431,26.11,34.81,40.44,22.77,32.25,39.98,100,94,4980.32,1348.53,182.7,23.75,9.89,1.19,27.75,37.82,41.11,24,34.46,41.04,108,99,4904.42,1382.95,213.96,20.42,5.05,0.56,61.84
2023/12/13T18:10:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,71,1010.85,0.03,11232,-54,4551,26.11,35.33,43.24,22.8,32.58,42.58,102,95,5008.58,1374.65,181.71,30.64,13.73,2.35,28.51,40.95,43.47,24.46,36.19,43.17,116,104,5035.73,1435.25,223.49,26.95,3.49,1.03,58.92
2023/12/13T18:12:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.85,0.03,11232,-56,4671,26.18,34.8,40.04,22.89,32.18,39.89,100,94,4953.21,1361.39,182.75,22.79,9.3,1.12,27.48,37.26,40.26,23.91,33.91,40.16,107,98,4873.34,1369.07,205.07,19.22,4.36,1.09,61.19
2023/12/13T18:14:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.78,0.03,11232,-55,4791,24.68,33.25,39.07,22.1,31.37,39.07,96,92,4805.8,1311.1,175.59,23.1,9.63,1.78,27.07,37.72,41.89,23.67,34.26,41.65,108,98,4828,1368.33,222.67,19.13,5.8,1.63,63.6
2023/12/13T18:16:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1010.77,0.03,10912,-52,4911,25.78,35.12,41.61,22.75,32.47,40.98,101,95,5005.12,1368.14,186.68,24.92,9.73,1.93,27.47,36.93,39.61,23.93,33.86,39.58,106,98,4841.16,1361.44,213.23,17.26,4.16,0.79,67.06
2023/12/13T18:18:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1010.73,0.03,10912,-54,5031,25.16,33.23,39.77,22.3,31.36,39.29,96,92,4808.57,1313.68,181.21,23.32,9.95,1.96,27.88,38.57,40.84,24.17,34.84,40.83,110,100,4900.29,1392.59,211.48,20.24,3.83,0.19,68.68
2023/12/13T18:20:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1010.67,0.03,10912,-52,5151,25.8,33.55,37.13,22.58,31.55,36.89,97,93,5016.76,1349.53,167.2,18.07,6.15,0.65,27.68,36.15,37.47,24.05,33.37,37.47,104,97,4727.6,1349.7,189.2,12.98,2.28,0.18,69.43
2023/12/13T18:22:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,47,72,1010.68,0.03,10912,-53,5271,25.79,34,39.26,22.66,31.79,39.26,98,93,4982.53,1353.34,172.97,18.28,8.62,2.12,27.3,36.52,38.73,23.77,33.61,38.73,105,97,4787.09,1355.57,208.11,14.75,3.45,0.38,69.77
2023/12/13T18:24:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.65,0.03,11232,-56,5391,26.12,34.62,41.61,22.93,32.12,41.32,99,94,5118.05,1380.14,169.86,26.71,11.86,1.73,28.54,38.18,42.21,24.61,34.64,41.93,109,99,4986.27,1418.75,218.43,21.79,5.68,1.38,62.08
2023/12/13T18:26:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,97,45,72,1010.66,0.03,11232,-55,5511,26.64,36.18,42.07,23.09,33.12,41.48,104,96,5222.52,1400.32,193.25,25.52,9.02,1.95,27.41,36.28,38.95,23.79,33.29,38.95,104,96,4891.66,1382.41,191.17,13.34,3.81,0.79,59.42
2023/12/13T18:28:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.64,0.03,10912,-56,5631,25.84,34.43,40.02,22.64,32.09,39.79,99,94,5029.71,1353.18,176.32,22.5,9.55,2.2,28.07,37.12,40.83,24.13,34.08,40.58,106,98,4875.6,1388.4,204.33,17.67,5.65,0.95,65
2023/12/13T18:30:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.67,0.03,10776,-53,5751,26.12,35.26,43.63,22.77,32.51,42.65,102,95,5214.16,1388.21,197.61,29.04,13.96,2.33,28.19,38.22,41.88,24.29,34.47,41.71,109,99,4997.48,1412.81,214.72,18.41,4.72,1.72,68.47
2023/12/13T18:32:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,46,72,1010.65,0.03,10912,-53,5871,25.42,34.25,41.78,22.39,31.93,41.19,98,93,4953.56,1339.69,182.1,29.03,11.64,1.88,28.82,38.21,40.58,24.89,34.63,40.53,109,99,4904.58,1401.44,206.42,16.16,3.04,0.65,70.16
2023/12/13T18:34:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,45,71,1010.6,0.03,11232,-55,5991,25.61,36.14,43.47,22.53,32.96,42.37,104,96,5131.63,1380.49,189.89,32.33,12.58,1.81,28.55,37.5,40.71,24.55,34.11,40.62,107,98,4965.48,1410.71,205.61,15.48,4.79,0.88,63.16
2023/12/13T18:36:39z,48:3f:da:26:70:8,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,97,45,72,1010.57,0.03,11232,-55,6111,25.35,34.12,40.07,22.46,31.88,39.72,98,93,4978.21,1336.18,185.86,22.95,9.86,1.4,28.25,38.37,40.92,24.32,34.8,40.83,109,100,5041.68,1421.39,210,19.03,3.49,0.41,59.16
