time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count,pm1.0_atm,pm10.0_atm,id,date_time_utc
1709632414,1872,173210,33.5,92.5,1.3,263.215,77.81,15.235,3.37,1.1,0.5449999999999999,0.575,2.4,173210,2024-03-05 09:53:34
1709632535,1872,173210,33.5,92.5,1.1,243.89,70.9,13.6,3.59,1.06,0.63,0.38,2.0250000000000004,173210,2024-03-05 09:55:35
1709632654,1872,173210,33.5,92.5,1.2,258.25,75.045,14.48,3.47,1.85,0.795,0.485,2.455,173210,2024-03-05 09:57:34
1709632774,1872,173210,33.5,92.5,1.3,267.915,78.28999999999999,15.015,3.295,1.49,0.395,0.585,2.41,173210,2024-03-05 09:59:34
1709632894,1872,173210,33.5,92.5,1.3,275.725,78.83500000000001,15.155,3.35,1.63,0.35,0.425,2.375,173210,2024-03-05 10:01:34
1709633014,1872,173210,33.5,92.5,1.2,242.555,70.53999999999999,14.085,2.145,0.745,0.215,0.295,1.405,173210,2024-03-05 10:03:34
1709633134,1872,173210,34.5,92.5,1.2,252.90500000000003,72.17500000000001,16.4,4.13,2.375,1.14,0.39,2.915,173210,2024-03-05 10:05:34
1709633254,1872,173210,34.5,92.5,1.1,240.24,69.87,16.064999999999998,5.26,1.955,0.915,0.42,2.96,173210,2024-03-05 10:07:34
1709633374,1872,173210,34.5,92.5,1.0,239.435,70.16,13.025,3.72,1.34,0.54,0.29,2.095,173210,2024-03-05 10:09:34
1709633494,1872,173210,34.5,92.5,1.2,260.53,74.835,14.395,2.75,0.845,0.535,0.49,1.845,173210,2024-03-05 10:11:34
1709633615,1872,173210,34.5,92.5,1.1,236.055,66.54499999999999,12.64,2.7,1.73,0.725,0.265,1.925,173210,2024-03-05 10:13:35
1709633736,1872,173210,34.5,92.5,1.2,268.055,79.845,13.4,2.03,1.17,0.535,0.6799999999999999,1.985,173210,2024-03-05 10:15:36
1709633855,1872,173210,35.5,92.5,1.2,254.66,74.255,16.125,4.24,1.82,0.835,0.37,2.68,173210,2024-03-05 10:17:35
1709633975,1872,173210,35.5,92.5,1.2,270.865,80.5,15.01,3.805,1.815,1.235,0.425,2.73,173210,2024-03-05 10:19:35
1709634095,1872,173210,35.5,92.5,1.2,250.74,75.005,15.364999999999998,4.37,2.065,1.4,0.395,3.055,173210,2024-03-05 10:21:35
1709634215,1872,173210,35.5,92.5,1.2,255.105,76.645,15.25,3.525,0.915,0.12,0.4499999999999999,1.995,173210,2024-03-05 10:23:35
1709634335,1872,173210,35.5,93.0,1.3,246.895,71.49,15.96,2.825,1.29,0.22,0.385,1.87,173210,2024-03-05 10:25:35
1709634455,1872,173210,35.5,92.5,1.2,240.56,70.71000000000001,14.565,3.455,1.625,0.395,0.43,2.32,173210,2024-03-05 10:27:35
1709634575,1872,173210,35.5,92.5,1.0,217.625,64.235,12.98,3.455,1.71,0.84,0.18,1.925,173210,2024-03-05 10:29:35
1709634695,1872,173210,35.5,92.5,1.1,252.77,73.9,13.795,3.61,1.09,0.26,0.47,1.985,173210,2024-03-05 10:31:35
1709634815,1872,173210,35.5,92.5,1.1,232.985,67.905,14.435,3.4450000000000003,1.4,0.875,0.135,2.045,173210,2024-03-05 10:33:35
1709634935,1872,173210,35.5,92.5,1.1,241.455,70.695,12.67,2.715,1.54,0.5549999999999999,0.4499999999999999,2.02,173210,2024-03-05 10:35:35
1709635055,1872,173210,35.5,92.5,1.0,246.365,70.935,11.26,2.55,1.365,0.455,0.205,1.665,173210,2024-03-05 10:37:35
1709635175,1872,173210,35.0,92.5,1.0,234.08,69.735,10.25,2.52,1.46,0.26,0.155,1.705,173210,2024-03-05 10:39:35
1709635295,1872,173210,35.0,92.5,1.0,203.3,60.615,11.98,2.865,0.44,0.155,0.13,1.235,173210,2024-03-05 10:41:35
1709635415,1872,173210,35.0,92.5,1.0,204.69,59.67,12.28,2.9450000000000003,1.605,0.755,0.13,1.735,173210,2024-03-05 10:43:35
1709635535,1872,173210,35.5,92.5,1.1,215.665,64.88,13.43,2.67,0.8300000000000001,0.405,0.27,1.535,173210,2024-03-05 10:45:35
1709635655,1872,173210,35.5,92.5,0.8,181.995,51.24,10.485,2.8200000000000003,1.42,0.8099999999999999,0.01,1.45,173210,2024-03-05 10:47:35
1709635775,1872,173210,35.0,92.5,1.0,212.745,63.04,13.33,3.205,1.88,1.04,0.145,2.33,173210,2024-03-05 10:49:35
1709635895,1872,173210,35.5,92.5,1.1,217.065,62.305,14.235,2.805,1.28,0.33,0.13,1.75,173210,2024-03-05 10:51:35
1709636015,1872,173210,35.0,92.5,1.1,219.955,65.39,14.205,3.09,1.465,0.515,0.21,1.87,173210,2024-03-05 10:53:35
1709636135,1872,173210,35.0,92.5,0.9,200.69,58.06,10.55,2.55,1.2200000000000002,0.66,0.08,1.295,173210,2024-03-05 10:55:35
1709636255,1872,173210,35.5,92.5,1.1,199.44,58.92,13.59,2.6,0.86,0.5,0.09,1.395,173210,2024-03-05 10:57:35
1709636375,1872,173210,35.5,92.5,0.9,208.53,60.94,12.28,3.835,1.155,0.265,0.265,1.965,173210,2024-03-05 10:59:35
