time_stamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm1.0_atm,pm10.0_atm,id,date_time_utc
1710141813,1872,173211,36.0,93.5,1.2,0.08,1.77,173211,2024-03-11 07:23:33
1710141933,1872,173211,36.0,93.0,1.5,0.32,2.27,173211,2024-03-11 07:25:33
1710142053,1872,173211,36.0,93.5,1.8,0.11,2.58,173211,2024-03-11 07:27:33
1710142173,1872,173211,36.0,93.5,1.6,0.185,2.095,173211,2024-03-11 07:29:33
1710142293,1872,173211,37.0,93.5,1.7,0.38,2.49,173211,2024-03-11 07:31:33
1710142413,1872,173211,37.0,93.5,1.4,0.405,2.365,173211,2024-03-11 07:33:33
1710142533,1872,173211,37.0,93.0,1.6,0.31,2.6,173211,2024-03-11 07:35:33
1710142653,1872,173211,37.0,93.0,1.4,0.15,1.8,173211,2024-03-11 07:37:33
1710142773,1872,173211,37.0,93.0,1.6,0.05,2.56,173211,2024-03-11 07:39:33
1710142893,1872,173211,37.0,93.0,1.6,0.12,2.92,173211,2024-03-11 07:41:33
1710143013,1872,173211,37.0,93.0,1.4,0.04,2.155,173211,2024-03-11 07:43:33
