UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/02/24T02:30:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,59,1012.86,0.01,12216,-51,3223,4.39,6.18,7.82,4.39,6.18,7.82,26,26,916.39,263.89,36.25,5.48,2.52,0.46,3.93,5.80,7.07,3.93,5.80,7.07,24,24,818.85,239.46,39.00,4.54,1.46,0.37,77.74
2024/02/24T02:32:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,59,1012.86,0.01,12216,-56,3343,4.31,6.47,9.09,4.31,6.47,9.09,27,27,954.21,272.72,44.95,7.26,3.05,1.83,4.02,6.33,7.42,4.02,6.33,7.42,26,26,890.20,255.07,41.98,4.83,1.35,0.70,77.87
2024/02/24T02:34:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,59,1012.87,0.01,12216,-54,3463,3.90,6.19,7.61,3.90,6.19,7.61,26,26,844.88,240.71,38.03,7.00,1.90,0.49,4.11,6.50,7.88,4.11,6.50,7.88,27,27,854.04,256.18,44.54,6.43,1.84,0.54,77.10
2024/02/24T02:36:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.85,0.01,12216,-54,3583,3.55,5.60,6.88,3.55,5.60,6.88,23,23,833.90,230.97,38.27,4.92,1.62,0.50,3.72,5.90,7.41,3.72,5.90,7.41,25,25,789.10,228.86,43.22,6.17,1.67,0.36,76.22
2024/02/24T02:38:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.89,0.01,12048,-56,3704,3.88,5.61,6.46,3.88,5.61,6.46,23,23,795.26,226.21,38.70,3.56,1.25,0.56,3.80,5.95,7.59,3.80,5.95,7.59,25,25,834.81,240.81,43.31,6.17,2.68,0.17,73.41
2024/02/24T02:40:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.89,0.01,12048,-55,3824,3.95,5.62,7.02,3.95,5.62,7.02,23,23,798.30,230.13,36.23,4.98,1.98,1.07,3.45,4.93,5.59,3.45,4.93,5.59,21,21,763.39,220.54,31.96,3.32,0.68,0.27,72.35
2024/02/24T02:42:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.92,0.01,12216,-54,3944,3.77,5.23,7.67,3.77,5.23,7.67,22,22,781.05,227.93,34.40,6.35,3.04,1.81,3.34,5.08,6.25,3.34,5.08,6.25,21,21,748.68,219.02,37.44,4.17,1.49,0.69,72.77
2024/02/24T02:44:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.88,0.01,12216,-58,4064,3.21,4.32,5.75,3.21,4.32,5.75,18,18,758.04,218.64,26.16,3.45,2.16,1.16,3.22,5.34,5.97,3.22,5.34,5.97,22,22,719.17,212.28,32.07,5.29,0.83,0.12,73.69
2024/02/24T02:46:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.94,0.01,12216,-57,4184,3.68,5.24,6.22,3.68,5.24,6.22,22,22,777.36,220.20,36.08,3.90,1.10,0.27,3.14,5.41,6.00,3.14,5.41,6.00,23,23,773.48,229.21,37.76,4.02,0.86,0.53,75.38
2024/02/24T02:48:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,58,1012.96,0.01,12216,-57,4304,2.98,4.38,5.76,2.98,4.38,5.76,18,18,739.76,206.76,26.31,4.22,1.98,1.14,2.37,4.05,5.91,2.37,4.05,5.91,17,17,666.42,193.86,33.42,5.23,2.23,1.23,75.31
2024/02/24T02:50:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,32,59,1012.95,0.01,12216,-54,4424,2.62,4.16,5.21,2.62,4.16,5.21,17,17,717.41,203.24,31.64,4.66,1.17,0.34,2.63,4.34,5.22,2.63,4.34,5.22,18,18,747.56,211.90,35.86,4.41,1.42,0.39,75.76
2024/02/24T02:52:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1012.97,0.01,12216,-56,4544,3.04,5.00,6.66,3.04,5.00,6.66,21,21,718.29,201.50,37.39,6.00,2.00,0.75,2.63,4.23,5.62,2.63,4.23,5.62,18,18,698.60,203.93,35.22,4.70,2.17,0.83,75.66
2024/02/24T02:54:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1013.01,0.01,12216,-56,4664,3.28,4.60,7.40,3.28,4.60,7.40,19,19,728.79,209.90,33.36,6.09,3.84,1.45,3.20,5.17,6.64,3.20,5.17,6.64,22,22,727.02,211.93,34.88,4.49,2.14,0.83,77.23
2024/02/24T02:56:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1013.00,0.01,12216,-52,4784,3.12,4.46,5.36,3.12,4.46,5.36,19,19,691.83,197.19,31.98,2.58,1.31,0.51,2.91,4.67,5.68,2.91,4.67,5.68,19,19,686.74,196.18,32.30,4.63,1.21,0.65,79.10
2024/02/24T02:58:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1013.01,0.01,12216,-52,4904,2.75,5.36,7.37,2.75,5.36,7.37,22,22,722.95,204.68,39.02,9.56,3.17,0.58,3.22,5.20,6.15,3.22,5.20,6.15,22,22,757.53,219.12,39.76,3.54,1.12,0.36,79.97
2024/02/24T03:00:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.95,0.01,12216,-53,5024,2.71,4.38,5.21,2.71,4.38,5.21,18,18,704.89,195.29,30.70,3.50,1.32,0.45,3.02,4.87,6.60,3.02,4.87,6.60,20,20,698.80,205.83,32.13,7.22,2.32,0.82,80.33
2024/02/24T03:02:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1012.99,0.01,12216,-52,5144,2.37,4.39,5.18,2.37,4.39,5.18,18,18,702.63,207.54,33.75,3.95,1.37,0.44,3.15,4.69,6.34,3.15,4.69,6.34,20,20,680.85,201.29,37.36,4.59,2.22,0.54,80.75
2024/02/24T03:04:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1012.93,0.01,12216,-54,5264,3.41,4.97,5.80,3.41,4.97,5.80,21,21,722.24,212.41,29.59,3.54,0.98,0.20,3.21,4.68,5.50,3.21,4.68,5.50,19,19,710.25,203.32,29.04,3.18,1.39,0.43,80.84
2024/02/24T03:06:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1012.93,0.01,12216,-52,5384,3.29,4.85,5.58,3.29,4.85,5.58,20,20,750.00,214.14,30.12,3.19,1.00,0.41,3.26,4.93,6.19,3.26,4.93,6.19,21,21,687.05,204.35,34.70,4.70,1.53,0.39,81.35
2024/02/24T03:08:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,59,1012.87,0.01,12216,-52,5504,3.27,4.88,6.36,3.27,4.88,6.36,20,20,711.00,198.61,29.66,6.75,1.95,0.96,2.33,4.76,5.93,2.33,4.76,5.93,20,20,634.66,188.17,33.09,4.64,1.24,0.24,81.88
2024/02/24T03:10:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.89,0.01,12216,-57,5624,3.18,4.44,5.16,3.18,4.44,5.16,18,18,683.58,197.12,28.44,1.98,1.21,0.81,3.37,5.34,6.83,3.37,5.34,6.83,22,22,717.25,209.59,40.76,5.73,2.15,0.63,82.44
2024/02/24T03:12:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.84,0.01,12216,-55,5744,3.45,5.12,6.47,3.45,5.12,6.47,21,21,761.90,220.83,28.47,4.97,1.88,0.77,2.91,4.33,5.07,2.91,4.33,5.07,18,18,587.79,172.91,31.07,4.33,0.65,0.37,83.96
2024/02/24T03:14:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.89,0.01,12216,-55,5864,3.28,4.33,5.98,3.28,4.33,5.98,18,18,655.00,188.37,28.42,5.32,2.35,0.80,3.05,4.87,6.29,3.05,4.87,6.29,20,20,683.78,203.09,31.58,4.20,1.89,1.04,86.69
2024/02/24T03:16:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.89,0.01,12216,-52,5984,3.41,4.83,5.86,3.41,4.83,5.86,20,20,680.44,196.75,27.12,4.47,1.34,0.54,2.95,4.08,5.17,2.95,4.08,5.17,17,17,640.10,187.00,29.63,3.22,1.62,0.37,86.60
2024/02/24T03:18:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.92,0.01,11984,-54,6104,2.82,4.79,6.72,2.82,4.79,6.72,20,20,650.84,185.68,35.35,6.40,2.68,1.09,3.08,4.93,5.68,3.08,4.93,5.68,21,21,693.20,203.43,34.82,2.63,1.23,0.28,86.61
2024/02/24T03:20:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.83,0.01,11984,-54,6224,2.66,4.00,5.02,2.66,4.00,5.02,17,17,637.66,184.90,29.09,3.50,1.55,0.62,2.83,4.69,5.47,2.83,4.69,5.47,20,20,637.34,184.52,37.60,4.34,1.16,0.10,87.11
2024/02/24T03:22:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.92,0.01,11984,-56,6344,3.05,4.85,6.64,3.05,4.85,6.64,20,20,689.29,196.31,30.41,6.69,2.47,0.85,2.96,4.84,5.45,2.96,4.84,5.45,20,20,679.39,196.64,34.46,3.46,0.79,0.00,84.65
2024/02/24T03:24:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.96,0.01,11984,-57,6464,3.02,5.00,7.02,3.02,5.00,7.02,21,21,710.69,202.86,33.45,6.91,2.72,1.10,2.59,3.93,4.86,2.59,3.93,4.86,16,16,615.72,183.48,26.81,2.83,1.21,0.60,87.46
2024/02/24T03:26:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.88,0.01,11984,-57,6584,2.77,4.60,5.95,2.77,4.60,5.95,19,19,663.89,190.42,30.37,4.98,1.89,0.88,2.86,4.58,5.08,2.86,4.58,5.08,19,19,659.19,190.34,28.97,4.12,0.81,0.39,87.16
2024/02/24T03:28:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,32,60,1012.87,0.01,11984,-53,6704,2.76,4.19,5.52,2.76,4.19,5.52,17,17,649.76,193.21,26.36,4.31,1.98,0.24,1.90,2.98,3.88,1.90,2.98,3.88,12,12,554.54,159.29,26.20,2.78,1.31,1.07,96.62
2024/02/24T03:30:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.90,0.01,11984,-55,6824,2.81,3.92,5.02,2.81,3.92,5.02,16,16,646.47,185.42,27.86,2.51,1.22,0.64,2.12,3.70,5.40,2.12,3.70,5.40,15,15,589.89,172.81,28.61,4.74,2.58,1.93,119.87
2024/02/24T03:32:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.87,0.01,11984,-55,6944,2.64,4.79,5.60,2.64,4.79,5.60,20,20,632.59,184.03,37.86,6.72,1.09,0.43,2.33,3.58,4.00,2.33,3.58,4.00,15,15,558.32,166.46,24.51,2.67,0.68,0.25,131.36
2024/02/24T03:34:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.85,0.01,11984,-54,7064,2.53,3.67,4.96,2.53,3.67,4.96,15,15,596.00,171.93,25.30,3.26,2.04,1.00,2.02,3.27,4.00,2.02,3.27,4.00,14,14,595.32,168.71,26.07,2.25,0.90,0.71,139.43
2024/02/24T03:36:14z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.81,0.01,11984,-52,7184,2.62,4.12,6.24,2.62,4.12,6.24,17,17,648.41,186.07,28.07,5.22,2.86,1.64,2.88,3.93,4.83,2.88,3.93,4.83,16,16,639.41,182.97,28.50,2.19,1.36,0.33,146.50
2024/02/24T03:38:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.74,0.01,11816,-54,7305,2.38,3.85,4.98,2.38,3.85,4.98,16,16,641.10,184.33,25.63,3.83,1.53,0.57,2.23,3.95,5.43,2.23,3.95,5.43,16,16,580.29,166.14,33.55,5.27,2.54,0.38,148.90
2024/02/24T03:40:15z,e0:98:6:26:6:5a,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,33,60,1012.83,0.01,11816,-52,7425,2.38,3.85,5.31,2.38,3.85,5.31,16,16,588.44,167.05,25.18,5.22,1.85,0.76,2.50,4.43,5.85,2.50,4.43,5.85,18,18,589.40,170.37,36.23,6.53,2.08,0.62,146.47
