UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/02/23T11:58:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,46,69,1006.86,nan,26304,0,100,2.41,5.09,8.35,2.41,5.09,8.35,21,21,659.48,195.17,43.11,11.02,4.04,2.35,2.98,6.07,8.57,2.98,6.07,8.57,25,25,681.00,207.33,44.43,10.26,3.83,1.36,nan
2024/02/23T12:00:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,45,68,1006.95,0.02,26032,0,220,2.69,5.31,8.60,2.69,5.31,8.60,22,22,668.59,201.76,37.40,13.00,4.57,1.95,2.54,4.16,5.79,2.54,4.16,5.79,17,17,612.32,176.14,31.49,5.07,1.77,1.26,95.56
2024/02/23T12:02:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,45,68,1006.99,0.02,26216,0,340,2.39,4.77,6.75,2.39,4.77,6.75,20,20,581.47,173.44,32.07,7.23,2.96,1.47,2.38,4.76,6.71,2.38,4.76,6.71,20,20,676.24,196.17,41.09,6.17,2.79,0.34,91.38
2024/02/23T12:04:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,44,69,1006.92,0.02,26216,0,460,2.46,4.65,9.95,2.46,4.65,9.95,19,19,667.16,191.54,38.82,12.79,7.77,3.93,2.53,4.83,8.02,2.53,4.83,8.02,20,20,662.95,199.66,37.92,10.17,4.49,1.66,89.82
2024/02/23T12:06:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.05,0.02,26216,0,580,2.24,4.32,6.05,2.24,4.32,6.05,18,18,632.85,185.42,28.22,8.24,1.98,0.80,2.75,4.30,5.19,2.75,4.30,5.19,18,18,635.05,189.65,32.25,3.68,1.09,0.63,88.71
2024/02/23T12:08:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.07,0.02,26216,0,700,2.66,5.34,8.69,2.66,5.34,8.69,22,22,700.86,203.48,40.05,11.78,5.09,1.90,2.19,4.91,7.16,2.19,4.91,7.16,20,20,624.42,181.12,40.56,9.46,3.33,0.65,86.95
2024/02/23T12:10:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.11,0.02,26216,0,820,2.27,4.64,8.64,2.27,4.64,8.64,19,19,599.90,173.15,37.75,13.14,5.61,1.68,2.02,3.93,5.07,2.02,3.93,5.07,16,16,601.97,177.00,35.90,4.00,1.47,0.52,85.37
2024/02/23T12:12:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,42,67,1007.18,0.02,26216,0,940,1.58,4.05,6.98,1.58,4.05,6.98,17,17,617.79,176.77,36.19,9.12,3.58,1.96,2.67,4.15,5.45,2.67,4.15,5.45,17,17,611.10,181.23,28.53,4.23,2.07,0.52,84.18
2024/02/23T12:14:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,43,69,1007.29,0.02,25904,0,1060,2.10,4.52,6.66,2.10,4.52,6.66,19,19,603.41,174.79,35.69,7.64,3.19,1.33,2.29,4.03,5.83,2.29,4.03,5.83,17,17,566.44,168.98,33.03,4.47,2.37,1.00,83.12
2024/02/23T12:16:38z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,42,68,1007.39,0.02,26216,0,1180,2.15,5.25,7.25,2.15,5.25,7.25,22,22,598.58,175.46,39.75,10.14,2.80,1.19,2.05,3.98,5.27,2.05,3.98,5.27,17,17,601.93,177.96,32.21,4.64,1.88,0.77,82.33
2024/02/23T12:18:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,42,68,1007.39,nan,26304,0,99,1.70,4.48,5.89,1.70,4.48,5.89,19,19,593.74,171.96,34.80,8.83,1.59,0.83,1.51,3.72,4.86,1.51,3.72,4.86,16,16,549.77,162.51,29.81,6.51,1.74,0.16,nan
2024/02/23T12:20:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,42,68,1007.33,0.02,26216,0,219,2.17,4.33,6.45,2.17,4.33,6.45,18,18,581.20,168.27,30.72,8.35,2.90,0.72,1.59,3.55,5.23,1.59,3.55,5.23,15,15,553.71,166.57,33.84,5.88,2.75,1.14,80.21
2024/02/23T12:22:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,68,1007.31,0.02,26216,0,339,2.16,4.16,6.07,2.16,4.16,6.07,17,17,585.47,167.12,25.81,7.51,2.91,1.12,1.85,3.17,4.76,1.85,3.17,4.76,13,13,519.46,155.76,24.51,4.37,2.02,1.34,78.97
2024/02/23T12:24:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.33,0.02,26216,0,459,1.73,4.24,5.60,1.73,4.24,5.60,18,18,594.44,173.05,29.16,7.95,1.84,0.55,2.29,3.22,5.32,2.29,3.22,5.32,13,13,524.64,150.54,26.63,4.29,2.97,1.24,77.61
2024/02/23T12:26:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.35,0.02,26216,0,579,1.54,4.07,6.27,1.54,4.07,6.27,17,17,511.22,155.66,32.17,9.98,3.19,1.20,1.46,3.49,5.63,1.46,3.49,5.63,15,15,523.16,154.28,30.96,7.14,2.84,1.54,75.59
2024/02/23T12:28:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.45,0.02,26216,0,699,1.27,3.38,4.62,1.27,3.38,4.62,14,14,532.00,156.43,31.47,6.57,1.72,0.37,1.98,3.75,4.77,1.98,3.75,4.77,16,16,507.86,152.68,24.39,4.25,1.36,0.80,75.58
2024/02/23T12:30:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.55,0.02,26216,0,819,1.75,3.98,5.18,1.75,3.98,5.18,17,17,527.79,156.04,25.60,6.98,1.39,0.77,1.91,4.41,6.09,1.91,4.41,6.09,18,18,567.10,164.41,33.07,8.67,2.47,0.43,75.34
2024/02/23T12:32:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,40,67,1007.51,0.02,26216,0,939,1.88,4.07,6.66,1.88,4.07,6.66,17,17,554.46,160.18,35.80,9.21,3.55,1.11,1.41,2.91,4.53,1.41,2.91,4.53,12,12,471.41,140.59,27.24,4.81,2.53,1.21,75.21
2024/02/23T12:34:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.63,0.02,26216,0,1059,1.72,3.55,5.84,1.72,3.55,5.84,15,15,512.79,150.14,25.16,8.76,3.24,0.93,2.05,3.66,5.22,2.05,3.66,5.22,15,15,544.45,159.69,29.66,3.45,1.90,1.52,74.67
2024/02/23T12:36:18z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,66,1007.65,0.02,26216,0,1179,1.73,3.53,5.95,1.73,3.53,5.95,15,15,486.70,143.40,34.88,6.87,3.75,1.12,1.62,2.91,4.09,1.62,2.91,4.09,12,12,462.75,138.32,24.88,4.11,1.96,0.52,73.31
2024/02/23T12:37:58z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,66,1007.24,nan,26304,0,100,1.96,3.30,5.04,1.96,3.30,5.04,14,14,428.74,133.83,24.93,5.24,2.13,1.67,2.00,3.44,4.95,2.00,3.44,4.95,14,14,534.00,152.93,26.56,4.74,2.33,0.56,nan
2024/02/23T12:39:58z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,67,1007.61,0.02,25400,0,220,1.17,3.17,4.75,1.17,3.17,4.75,13,13,440.85,127.08,27.34,5.97,2.03,0.86,1.82,3.21,4.63,1.82,3.21,4.63,13,13,446.32,134.74,26.35,5.49,2.16,0.67,74.32
2024/02/23T12:43:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,67,1007.59,nan,25312,-55,102,1.33,4.17,5.46,1.33,4.17,5.46,17,17,467.87,140.96,31.13,10.59,1.13,0.98,1.33,3.79,5.67,1.33,3.79,5.67,16,16,453.71,130.24,31.00,9.19,2.38,2.12,nan
2024/02/23T12:45:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.55,0.02,12160,-58,222,1.72,4.28,5.65,1.72,4.28,5.65,18,18,530.63,158.07,37.44,7.46,1.96,0.65,1.90,4.21,5.29,1.90,4.21,5.29,18,18,528.83,159.05,33.53,6.07,1.17,0.53,73.63
2024/02/23T12:47:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.47,0.02,12160,-57,342,1.75,4.00,5.49,1.75,4.00,5.49,17,17,478.84,137.30,30.02,7.72,2.09,1.05,1.73,3.20,4.85,1.73,3.20,4.85,13,13,472.27,133.56,27.44,4.85,2.31,1.24,72.06
2024/02/23T12:49:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,40,67,1007.38,0.02,12160,-52,462,1.09,2.64,4.57,1.09,2.64,4.57,11,11,413.90,115.69,20.47,6.59,2.22,1.40,1.47,2.98,4.17,1.47,2.98,4.17,12,12,439.14,130.00,24.53,4.79,1.59,0.33,71.17
2024/02/23T12:51:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,66,1007.15,0.02,12160,-54,582,1.59,3.22,6.29,1.59,3.22,6.29,13,13,498.20,147.66,25.07,8.17,3.75,2.27,1.41,2.64,4.21,1.41,2.64,4.21,11,11,470.25,133.00,23.91,3.66,2.41,0.68,68.18
2024/02/23T12:53:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.04,0.02,12160,-51,702,1.17,2.41,3.72,1.17,2.41,3.72,10,10,428.17,127.48,20.95,4.88,1.81,0.95,1.53,3.32,5.00,1.53,3.32,5.00,14,14,455.19,136.64,26.31,5.68,2.58,1.03,64.27
2024/02/23T12:55:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.07,0.02,12160,-52,822,0.75,2.62,3.80,0.75,2.62,3.80,11,11,450.11,129.18,28.32,5.55,1.71,1.18,1.86,3.41,4.83,1.86,3.41,4.83,14,14,450.81,135.83,29.02,4.83,2.05,0.76,63.22
2024/02/23T12:57:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.02,0.02,12160,-55,942,1.31,3.36,4.75,1.31,3.36,4.75,14,14,464.14,134.14,28.95,6.68,2.24,0.59,2.02,3.28,4.68,2.02,3.28,4.68,14,14,478.84,136.70,28.30,4.02,2.16,0.44,64.06
2024/02/23T12:59:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,39,67,1006.98,0.02,12160,-54,1062,1.58,3.37,4.12,1.58,3.37,4.12,14,14,483.76,146.00,21.51,5.66,0.75,0.75,1.52,2.57,3.59,1.52,2.57,3.59,11,11,429.32,127.18,22.79,2.21,1.29,0.68,63.71
2024/02/23T13:01:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,38,65,1006.84,0.02,12160,-65,1182,1.41,2.83,3.98,1.41,2.83,3.98,12,12,418.24,124.52,27.12,5.16,1.19,0.26,1.73,3.25,4.58,1.73,3.25,4.58,14,14,473.69,140.31,28.54,4.47,1.80,0.56,63.20
2024/02/23T13:03:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,39,67,1006.96,0.02,12160,-63,1302,1.82,3.75,5.15,1.82,3.75,5.15,16,16,468.55,137.49,29.27,6.84,1.71,1.09,1.52,2.82,3.63,1.52,2.82,3.63,12,12,434.80,128.37,24.02,3.00,1.33,0.22,64.98
2024/02/23T13:05:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.06,0.02,12160,-57,1422,1.80,3.37,4.19,1.80,3.37,4.19,14,14,449.39,135.12,21.20,5.61,1.14,0.42,1.79,3.12,3.84,1.79,3.12,3.84,13,13,440.84,131.95,24.16,3.31,1.67,0.00,65.63
2024/02/23T13:07:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.28,0.02,12160,-59,1542,0.90,2.29,5.36,0.90,2.29,5.36,10,10,431.48,127.38,21.62,8.50,3.76,2.02,1.36,2.96,4.80,1.36,2.96,4.80,12,12,444.21,133.57,28.46,5.93,2.29,0.71,65.13
2024/02/23T13:09:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.33,0.02,12160,-61,1662,1.81,3.26,4.41,1.81,3.26,4.41,14,14,451.24,135.62,27.98,4.84,1.67,0.69,1.02,3.00,3.91,1.02,3.00,3.91,13,13,449.28,135.86,26.45,4.86,1.24,0.86,65.12
2024/02/23T13:11:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.37,0.02,12160,-58,1782,1.73,3.43,5.16,1.73,3.43,5.16,14,14,455.46,134.21,24.55,6.41,2.88,0.41,1.12,2.45,3.68,1.12,2.45,3.68,10,10,460.20,136.83,26.73,3.05,1.52,0.88,63.34
2024/02/23T13:13:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.33,0.02,12160,-60,1902,1.08,3.41,5.83,1.08,3.41,5.83,14,14,407.39,122.00,31.54,9.31,3.76,1.10,1.33,2.47,4.38,1.33,2.47,4.38,10,10,449.69,132.14,25.97,4.41,2.78,0.88,63.57
2024/02/23T13:15:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.32,0.02,12160,-65,2022,1.23,2.73,3.40,1.23,2.73,3.40,11,11,410.50,122.27,24.97,3.12,0.83,0.50,1.43,2.83,3.79,1.43,2.83,3.79,12,12,433.55,130.52,27.40,3.33,1.53,0.81,63.73
2024/02/23T13:17:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.48,0.02,12160,-63,2142,1.53,3.47,4.76,1.53,3.47,4.76,14,14,408.61,123.56,25.47,7.22,1.92,0.47,1.68,2.75,3.65,1.68,2.75,3.65,11,11,413.68,125.86,23.63,2.37,1.37,0.63,63.56
2024/02/23T13:19:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,67,1007.46,0.02,12160,-59,2262,1.64,4.21,5.52,1.64,4.21,5.52,18,18,476.79,143.46,32.50,6.84,2.29,0.66,1.80,3.49,5.47,1.80,3.49,5.47,15,15,452.03,134.17,31.56,6.32,2.66,1.24,63.01
2024/02/23T13:21:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.45,0.02,12160,-61,2382,1.32,2.86,4.30,1.32,2.86,4.30,12,12,409.89,121.40,24.35,5.89,2.02,1.39,1.70,3.12,4.85,1.70,3.12,4.85,13,13,482.90,144.23,28.42,4.37,2.78,0.35,63.17
2024/02/23T13:23:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.50,0.02,12160,-63,2502,1.32,3.58,6.28,1.32,3.58,6.28,15,15,427.80,126.10,32.40,9.62,3.92,0.95,1.54,3.53,4.74,1.54,3.53,4.74,15,15,436.11,132.35,25.74,6.04,1.98,0.67,63.10
2024/02/23T13:25:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,39,66,1007.49,0.02,12160,-63,2622,1.50,3.10,4.27,1.50,3.10,4.27,13,13,451.00,130.93,24.17,4.72,1.55,0.55,1.93,3.30,3.88,1.93,3.30,3.88,14,14,461.46,138.00,25.39,3.04,0.66,0.23,64.48
2024/02/23T13:27:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,67,1007.56,0.02,12160,-60,2742,1.44,2.84,5.40,1.44,2.84,5.40,12,12,428.53,125.16,27.25,5.67,3.33,1.60,1.92,3.66,5.80,1.92,3.66,5.80,15,15,475.42,139.39,26.75,8.24,3.14,1.25,64.74
2024/02/23T13:29:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.69,0.02,12160,-66,2862,1.51,3.49,6.28,1.51,3.49,6.28,15,15,453.47,134.25,31.11,10.21,3.72,2.61,0.83,2.47,4.29,0.83,2.47,4.29,10,10,418.47,123.36,29.46,4.90,2.41,0.73,63.91
2024/02/23T13:31:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.79,0.02,12160,-61,2982,1.40,3.21,4.74,1.40,3.21,4.74,13,13,425.38,121.72,24.41,6.26,1.78,1.26,2.00,3.78,5.24,2.00,3.78,5.24,16,16,487.83,145.29,29.17,5.73,1.97,0.39,63.34
2024/02/23T13:33:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.80,0.02,12160,-59,3102,1.53,3.47,5.88,1.53,3.47,5.88,14,14,448.47,132.37,27.93,8.54,3.14,1.56,1.81,3.72,4.61,1.81,3.72,4.61,15,15,480.00,142.39,29.79,3.77,1.33,0.58,62.55
2024/02/23T13:35:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.77,0.02,12160,-67,3222,1.19,3.51,4.79,1.19,3.51,4.79,15,15,439.68,133.89,30.81,6.82,1.58,0.56,1.50,3.10,3.74,1.50,3.10,3.74,13,13,436.24,129.31,25.83,3.41,0.83,0.19,63.23
2024/02/23T13:37:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.68,0.02,12160,-61,3342,1.67,3.33,5.28,1.67,3.33,5.28,14,14,472.11,136.07,27.35,6.88,2.75,0.88,1.24,3.00,4.44,1.24,3.00,4.44,13,13,464.03,134.24,26.86,5.61,1.92,1.07,63.25
2024/02/23T13:39:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.64,0.02,12160,-65,3462,1.76,3.80,5.36,1.76,3.80,5.36,16,16,506.03,151.63,28.41,6.90,2.42,0.58,2.28,4.28,5.62,2.28,4.28,5.62,18,18,542.48,160.69,35.97,5.76,1.81,1.02,62.39
2024/02/23T13:41:10z,c4:5b:be:ea:b5:3,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,96,38,66,1007.66,0.02,12160,-67,3582,1.85,3.93,5.80,1.85,3.93,5.80,16,16,515.49,153.56,31.15,8.03,2.83,0.95,1.89,3.52,4.66,1.89,3.52,4.66,15,15,481.29,140.29,30.39,3.75,1.54,0.86,63.69
