UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/02/24T02:12:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,91,36,60,1012.79,0.03,12216,-52,2146,3.61,7.30,8.37,3.61,7.30,8.37,30,30,863.74,251.14,69.60,5.28,1.58,0.32,3.03,6.08,7.51,3.03,6.08,7.51,25,25,722.14,207.08,61.97,4.86,2.24,0.00,88.82
2024/02/24T02:14:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,91,35,60,1012.70,0.03,12216,-56,2266,2.82,8.14,9.88,2.82,8.14,9.88,34,34,835.74,243.96,79.14,8.16,2.14,0.63,2.41,6.93,8.32,2.41,6.93,8.32,29,29,670.07,197.46,65.08,4.59,1.64,0.95,87.48
2024/02/24T02:16:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,91,35,60,1012.73,0.03,12216,-58,2386,3.45,6.53,8.00,3.45,6.53,8.00,27,27,812.00,232.50,59.28,5.68,2.32,0.78,3.00,6.45,7.05,3.00,6.45,7.05,27,27,722.28,215.45,64.74,3.03,0.74,0.57,87.65
2024/02/24T02:18:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,35,60,1012.78,0.03,12216,-53,2506,2.88,8.07,10.32,2.88,8.07,10.32,34,34,776.69,219.12,56.80,18.32,3.25,0.58,2.93,7.91,11.38,2.93,7.91,11.38,33,33,754.15,222.95,73.75,17.89,2.33,0.71,86.51
2024/02/24T02:20:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,35,60,1012.80,0.03,12216,-55,2626,2.72,10.07,13.00,2.72,10.07,13.00,42,42,753.36,222.50,63.36,29.43,2.84,0.67,2.09,7.36,12.43,2.09,7.36,12.43,31,31,670.34,190.90,57.93,25.21,4.53,0.22,86.61
2024/02/24T02:22:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,35,60,1012.79,0.03,12216,-48,2746,3.23,8.23,13.68,3.23,8.23,13.68,34,34,792.64,225.55,58.18,30.80,3.89,0.89,2.51,7.80,17.39,2.51,7.80,17.39,32,32,783.97,221.02,68.32,38.02,5.81,0.63,85.43
2024/02/24T02:24:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,35,60,1012.81,0.03,12216,-51,2866,4.07,11.32,13.50,4.07,11.32,13.50,47,47,979.61,274.96,58.11,29.71,2.50,0.52,2.91,9.93,14.16,2.91,9.93,14.16,41,41,809.79,225.21,61.02,32.74,3.21,0.59,84.47
2024/02/24T02:26:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,60,1012.86,0.03,12216,-52,2986,3.76,11.97,14.76,3.76,11.97,14.76,50,50,1017.98,291.14,71.79,34.76,2.12,0.60,4.05,10.55,16.30,4.05,10.55,16.30,44,44,1024.18,288.54,70.00,32.41,5.45,0.66,80.05
2024/02/24T02:28:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,60,1012.83,0.03,12216,-55,3106,4.26,10.84,13.74,4.26,10.84,13.74,45,45,1161.26,338.91,87.14,16.07,3.97,1.78,4.67,11.72,14.63,4.67,11.72,14.63,49,49,1080.00,312.04,86.18,18.96,2.70,0.84,77.22
2024/02/24T02:30:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,59,1012.86,0.03,12216,-50,3226,4.02,8.82,12.14,4.02,8.82,12.14,37,37,1074.70,302.11,71.38,13.39,4.20,1.32,4.09,8.69,10.05,4.09,8.69,10.05,36,36,963.93,275.14,73.17,7.12,1.40,0.29,74.12
2024/02/24T02:32:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,59,1012.84,0.03,12216,-55,3346,4.25,7.79,10.14,4.25,7.79,10.14,32,32,1055.21,299.49,72.47,8.04,3.23,1.21,4.68,7.75,10.25,4.68,7.75,10.25,32,32,1019.90,294.68,70.27,5.92,4.02,0.73,74.22
2024/02/24T02:34:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,59,1012.88,0.03,12216,-50,3466,4.17,9.07,10.66,4.17,9.07,10.66,38,38,1064.53,298.57,72.48,10.97,1.98,1.40,3.21,7.49,9.86,3.21,7.49,9.86,31,31,854.32,243.44,64.61,9.82,3.07,0.70,73.39
2024/02/24T02:36:41z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,59,1012.88,0.03,12216,-54,3586,4.03,7.25,9.20,4.03,7.25,9.20,30,30,980.20,273.07,62.03,7.17,2.82,0.53,3.93,7.66,9.36,3.93,7.66,9.36,32,32,939.41,268.14,65.38,5.66,2.19,1.14,72.22
2024/02/24T02:38:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.90,0.03,12048,-54,3707,3.23,9.70,11.86,3.23,9.70,11.86,40,40,908.32,266.51,67.61,18.56,2.32,1.07,3.03,8.54,10.59,3.03,8.54,10.59,36,36,783.36,224.81,66.59,15.05,2.29,0.42,69.15
2024/02/24T02:40:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.88,0.03,12216,-51,3827,2.54,11.52,13.61,2.54,11.52,13.61,48,48,853.72,239.84,68.08,31.95,3.16,0.69,3.36,12.45,15.11,3.36,12.45,15.11,52,52,915.27,266.84,92.29,27.76,2.16,0.51,69.63
2024/02/24T02:42:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.95,0.03,12216,-54,3947,3.15,8.55,13.29,3.15,8.55,13.29,36,36,943.47,265.56,70.75,19.04,4.89,1.60,2.36,8.69,12.33,2.36,8.69,12.33,36,36,688.66,201.00,57.16,26.64,3.69,0.52,70.30
2024/02/24T02:44:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.98,0.03,12216,-51,4067,2.91,8.02,12.30,2.91,8.02,12.30,33,33,855.00,237.40,59.58,24.91,2.88,0.77,2.69,8.27,16.61,2.69,8.27,16.61,34,34,764.03,218.68,60.46,38.14,8.51,0.98,69.29
2024/02/24T02:46:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.90,0.03,12216,-51,4187,2.53,4.98,6.45,2.53,4.98,6.45,21,21,778.29,218.69,42.16,6.78,1.78,0.60,3.83,8.03,10.50,3.83,8.03,10.50,33,33,897.72,261.69,76.91,9.79,3.78,0.59,71.58
2024/02/24T02:48:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.95,0.03,12216,-54,4307,2.66,7.78,9.66,2.66,7.78,9.66,32,32,849.86,242.02,71.37,12.44,2.76,0.36,3.29,9.21,12.25,3.29,9.21,12.25,38,38,840.11,248.68,73.16,17.86,3.96,1.45,70.50
2024/02/24T02:50:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.95,0.03,12216,-51,4427,2.93,9.53,12.78,2.93,9.53,12.78,40,40,791.85,227.10,58.03,28.75,2.75,1.07,2.83,7.84,11.81,2.83,7.84,11.81,33,33,750.00,217.31,51.95,21.50,4.84,0.47,69.96
2024/02/24T02:52:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.98,0.03,12216,-53,4547,3.25,10.75,15.07,3.25,10.75,15.07,45,45,869.20,249.70,64.59,38.14,2.89,0.98,2.57,5.86,14.88,2.57,5.86,14.88,24,24,738.98,209.60,56.98,29.78,9.05,0.57,70.16
2024/02/24T02:54:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1013.00,0.03,12216,-50,4667,3.07,9.61,16.41,3.07,9.61,16.41,40,40,856.58,248.05,62.85,38.42,4.49,1.37,2.50,7.57,15.28,2.50,7.57,15.28,32,32,762.88,214.53,58.09,34.91,6.34,0.17,71.54
2024/02/24T02:56:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.98,0.03,12216,-52,4787,2.79,8.68,15.86,2.79,8.68,15.86,36,36,806.47,230.37,60.25,39.42,3.33,1.53,2.65,8.04,17.22,2.65,8.04,17.22,33,33,796.47,227.78,68.84,38.49,7.40,0.24,73.57
2024/02/24T02:58:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.99,0.03,12216,-53,4907,2.68,9.80,12.08,2.68,9.80,12.08,41,41,775.90,221.05,54.22,30.72,1.45,0.28,2.43,8.82,14.64,2.43,8.82,14.64,37,37,717.00,202.82,59.82,37.61,3.00,0.73,74.52
2024/02/24T03:00:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.90,0.03,12216,-55,5027,2.61,9.46,12.27,2.61,9.46,12.27,39,39,755.30,218.48,56.96,31.89,2.36,0.45,3.07,10.95,16.86,3.07,10.95,16.86,46,46,852.11,242.11,73.47,41.32,3.05,0.61,75.97
2024/02/24T03:02:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.92,0.03,12216,-52,5147,3.07,12.27,15.36,3.07,12.27,15.36,52,52,876.59,251.48,70.91,39.59,3.32,1.64,2.79,10.93,17.00,2.79,10.93,17.00,46,46,813.00,232.93,79.21,39.60,4.03,1.62,76.44
2024/02/24T03:04:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.93,0.03,12216,-53,5267,3.00,7.88,12.00,3.00,7.88,12.00,33,33,818.30,232.52,51.37,23.03,3.62,0.98,2.87,11.95,15.16,2.87,11.95,15.16,50,50,792.65,230.36,68.40,39.09,3.55,1.42,76.92
2024/02/24T03:06:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.90,0.03,12216,-53,5387,2.22,11.02,13.50,2.22,11.02,13.50,46,46,705.41,207.50,58.84,37.29,1.88,0.57,2.60,8.89,15.47,2.60,8.89,15.47,37,37,772.00,220.63,59.95,34.84,6.30,0.63,77.27
2024/02/24T03:08:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.89,0.03,12216,-57,5507,2.44,7.49,10.46,2.44,7.49,10.46,31,31,752.89,216.81,51.33,19.81,3.33,0.91,2.63,10.37,14.04,2.63,10.37,14.04,43,43,731.37,214.63,67.56,30.42,3.95,0.54,77.98
2024/02/24T03:10:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.86,0.03,12216,-55,5627,3.20,10.29,12.25,3.20,10.29,12.25,43,43,918.54,265.25,67.20,24.66,2.20,0.95,2.42,8.67,13.18,2.42,8.67,13.18,36,36,753.30,210.23,68.37,26.60,4.78,0.95,78.76
2024/02/24T03:12:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.86,0.03,12216,-55,5747,3.23,16.79,19.46,3.23,16.74,19.46,61,61,1036.47,302.72,96.63,54.19,1.81,0.42,1.98,8.50,12.79,1.98,8.50,12.79,35,35,681.43,189.86,59.02,30.79,2.07,0.64,79.44
2024/02/24T03:14:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.83,0.03,12216,-52,5867,2.78,10.61,14.00,2.78,10.61,14.00,44,44,785.29,225.20,60.90,36.58,3.37,0.95,2.39,7.30,14.57,2.39,7.30,14.57,30,30,731.22,209.96,55.76,33.39,5.24,0.44,82.05
2024/02/24T03:16:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.86,0.03,12216,-56,5987,2.79,9.26,12.35,2.79,9.26,12.35,39,39,786.42,224.93,52.04,29.04,2.35,0.35,2.36,9.52,15.40,2.36,9.52,15.40,40,40,726.21,207.21,66.97,36.86,5.16,0.38,80.85
2024/02/24T03:18:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.81,0.03,12216,-57,6107,2.40,7.26,14.23,2.40,7.26,14.23,30,30,687.68,191.08,54.79,35.64,4.45,0.51,2.79,7.54,19.37,2.79,7.54,19.37,31,31,787.47,221.47,72.60,42.25,9.74,0.46,81.03
2024/02/24T03:20:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.85,0.03,12216,-54,6227,2.97,9.57,13.83,2.97,9.57,13.83,40,40,782.53,228.26,61.19,35.07,1.72,0.83,2.46,6.28,14.49,2.46,6.28,14.49,26,26,684.84,194.98,55.26,32.32,5.70,1.00,80.51
2024/02/24T03:22:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,33,59,1012.90,0.03,12216,-51,6347,2.17,8.34,11.37,2.17,8.34,11.37,35,35,683.64,195.61,52.68,27.76,1.68,0.93,2.05,7.34,14.41,2.05,7.34,14.41,31,31,671.14,192.18,53.27,34.36,5.12,0.46,79.28
2024/02/24T03:24:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,59,1012.88,0.03,12216,-52,6467,2.50,10.50,14.70,2.50,10.23,14.70,44,43,769.45,215.64,59.88,41.02,2.32,0.57,1.48,5.14,13.70,1.48,5.14,13.70,21,21,542.57,155.89,46.38,33.29,7.20,0.77,84.53
2024/02/24T03:26:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,33,60,1012.85,0.03,12216,-55,6587,2.33,8.32,12.56,2.33,8.32,12.56,35,35,728.11,211.39,50.58,32.98,2.82,0.65,2.41,7.19,14.19,2.41,7.19,14.19,30,30,706.14,204.28,55.76,33.05,6.10,0.60,85.33
2024/02/24T03:28:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,60,1012.83,0.03,12216,-51,6707,2.45,7.03,10.64,2.45,7.03,10.64,29,29,718.71,204.88,44.72,24.00,2.16,0.38,2.52,7.36,15.29,2.52,7.36,15.29,31,31,734.38,214.28,56.62,35.55,6.50,0.22,103.16
2024/02/24T03:30:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,60,1012.76,0.03,12216,-49,6827,2.19,4.36,8.84,2.19,4.36,8.84,18,18,610.09,170.71,34.66,17.95,2.16,0.31,2.12,4.16,11.46,2.12,4.16,11.46,17,17,609.48,171.12,39.59,23.05,6.96,0.16,126.55
2024/02/24T03:32:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,60,1012.78,0.03,12216,-53,6947,2.32,5.22,10.64,2.32,5.22,10.64,22,22,652.22,185.83,41.49,24.22,1.73,0.44,2.43,6.20,14.45,2.43,6.20,14.45,26,26,656.04,190.46,55.71,30.41,8.34,0.18,133.47
2024/02/24T03:34:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,61,1012.78,0.03,12216,-50,7067,2.64,5.29,11.33,2.64,5.29,11.33,22,22,720.38,202.20,43.40,23.27,2.24,0.36,2.12,4.85,14.03,2.12,4.85,14.03,20,20,620.14,177.69,50.05,29.02,9.39,0.22,141.24
2024/02/24T03:36:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,61,1012.76,0.03,12216,-52,7187,2.93,9.63,12.63,2.93,9.63,12.63,40,40,814.47,234.98,51.58,33.26,1.26,0.33,2.21,6.91,13.14,2.21,6.91,13.14,29,29,633.00,179.24,50.60,31.02,5.17,0.41,145.35
2024/02/24T03:38:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,34,60,1012.77,0.03,12048,-52,7307,2.22,8.26,17.31,2.22,8.26,17.31,34,34,692.17,205.45,63.64,48.50,2.90,0.55,1.79,6.72,16.12,1.79,6.72,16.12,28,28,603.47,176.74,59.74,40.14,6.61,0.82,147.23
2024/02/24T03:40:42z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,34,61,1012.73,0.03,12048,-56,7427,2.85,5.95,12.85,2.85,5.95,12.85,25,25,696.60,201.91,48.18,29.98,2.25,0.31,2.20,3.73,14.78,2.20,3.73,14.78,16,16,583.55,173.92,43.97,29.05,10.67,0.65,145.38
