UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/02/23T11:58:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,45,68,1006.81,nan,26304,0,102,3.15,5.83,9.61,3.15,5.83,9.61,24,24,768.07,216.24,49.65,10.15,5.67,1.09,3.52,5.43,7.57,3.52,5.43,7.57,23,23,753.68,218.95,40.27,6.98,2.82,0.73,nan
2024/02/23T12:00:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,91,45,67,1006.75,0.03,26216,0,222,3.28,6.00,10.88,3.28,6.00,10.88,25,25,777.52,222.24,47.02,15.12,6.26,2.10,3.32,5.32,7.32,3.32,5.32,7.32,22,22,725.46,212.14,36.88,7.45,2.66,0.68,106.78
2024/02/23T12:02:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,46,68,1006.96,0.03,26216,0,342,3.26,5.82,7.75,3.26,5.82,7.75,24,24,793.95,227.95,43.93,7.49,2.72,0.56,2.83,5.44,8.68,2.83,5.44,8.68,23,23,712.47,201.56,49.14,9.66,4.24,1.14,102.76
2024/02/23T12:04:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,45,68,1006.84,0.03,26216,0,462,3.16,5.79,8.29,3.16,5.79,8.29,24,24,768.70,226.39,46.89,11.30,2.96,0.64,2.61,4.88,9.41,2.61,4.88,9.41,20,20,670.47,193.90,43.53,13.37,6.12,0.59,100.04
2024/02/23T12:06:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,44,68,1007.02,0.03,26216,0,582,2.66,5.28,8.31,2.66,5.28,8.31,22,22,726.36,207.48,47.97,10.33,3.83,0.57,3.09,4.49,6.47,3.09,4.49,6.47,19,19,719.16,204.77,39.30,6.30,1.95,0.65,97.90
2024/02/23T12:08:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.07,0.03,26216,0,702,2.66,5.36,9.29,2.66,5.36,9.29,22,22,744.61,210.76,44.51,13.17,5.75,0.73,2.26,4.04,7.05,2.26,4.04,7.05,17,17,642.84,180.98,34.19,8.77,3.81,1.74,95.30
2024/02/23T12:10:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.00,0.03,26216,0,822,3.16,5.79,10.29,3.16,5.79,10.29,24,24,761.59,224.19,52.74,12.66,6.17,1.91,2.43,5.03,8.26,2.43,5.03,8.26,21,21,661.97,190.38,43.00,11.67,3.83,1.26,92.63
2024/02/23T12:12:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.09,0.03,26216,0,942,2.91,5.25,8.52,2.91,5.25,8.52,22,22,672.48,194.09,43.00,10.36,4.30,1.12,2.52,4.55,6.03,2.52,4.55,6.03,19,19,660.90,186.70,40.35,7.12,1.90,0.33,91.28
2024/02/23T12:14:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,43,68,1007.24,0.03,26216,0,1062,3.05,4.91,8.16,3.05,4.91,8.16,20,20,714.41,204.74,46.59,7.86,4.00,1.40,2.69,4.81,7.36,2.69,4.81,7.36,20,20,707.59,206.83,42.88,8.02,3.17,0.83,90.09
2024/02/23T12:16:38z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,42,67,1007.33,0.03,26216,0,1182,2.37,4.57,7.47,2.37,4.57,7.47,19,19,662.30,196.83,40.38,9.38,3.67,1.52,2.18,4.21,5.89,2.18,4.21,5.89,18,18,603.79,169.89,30.32,6.53,2.61,0.88,88.75
2024/02/23T12:18:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,42,67,1007.31,nan,26304,0,102,2.78,5.44,8.16,2.78,5.44,8.16,23,23,726.47,206.13,41.76,9.58,2.91,1.33,2.72,4.84,7.86,2.72,4.84,7.86,20,20,693.91,199.53,48.28,7.95,4.47,0.23,nan
2024/02/23T12:20:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,42,67,1007.32,0.03,26216,0,222,2.03,3.62,5.80,2.03,3.62,5.80,15,15,617.15,176.45,31.83,7.10,2.52,1.35,2.64,4.23,6.96,2.64,4.23,6.96,18,18,609.32,175.79,35.59,7.73,4.05,0.61,85.72
2024/02/23T12:22:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,67,1007.24,0.03,26216,0,342,2.91,4.98,7.17,2.91,4.98,7.17,21,21,672.83,193.79,32.98,9.91,2.05,1.26,2.52,4.28,7.00,2.52,4.28,7.00,18,18,612.40,173.90,37.28,7.47,3.15,1.55,83.91
2024/02/23T12:24:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,67,1007.26,0.03,26216,0,462,2.54,4.32,6.44,2.54,4.32,6.44,18,18,656.63,189.05,37.86,6.23,2.74,1.42,2.53,3.93,6.20,2.53,3.93,6.20,16,16,564.71,164.31,31.81,7.31,3.20,1.12,82.61
2024/02/23T12:26:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,66,1007.29,0.03,26216,0,582,2.37,4.33,7.82,2.37,4.33,7.82,18,18,622.25,180.08,36.08,8.65,4.80,1.58,2.31,4.29,6.00,2.31,4.29,6.00,18,18,653.90,188.61,40.19,6.07,2.51,0.32,80.70
2024/02/23T12:28:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,41,67,1007.38,0.03,26216,0,702,2.20,3.60,6.35,2.20,3.60,6.35,15,15,644.75,186.95,36.67,5.85,3.85,1.90,2.27,3.67,5.69,2.27,3.67,5.69,15,15,591.38,167.42,31.20,5.04,2.53,1.13,79.58
2024/02/23T12:30:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,40,67,1007.50,0.03,26216,0,822,1.07,3.27,6.36,1.07,3.27,6.36,14,14,573.92,162.39,37.53,9.63,4.02,1.61,1.97,3.46,5.27,1.97,3.46,5.27,14,14,516.61,153.46,29.17,5.61,2.63,0.41,78.91
2024/02/23T12:32:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,40,67,1007.50,0.03,26216,0,942,1.91,3.88,5.27,1.91,3.88,5.27,16,16,585.64,169.16,31.84,5.77,1.68,0.68,1.67,3.09,4.26,1.67,3.09,4.26,13,13,507.72,145.52,26.69,3.93,1.26,0.19,79.12
2024/02/23T12:34:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,95,40,67,1007.61,0.03,26216,0,1062,2.17,3.83,6.34,2.17,3.83,6.34,16,16,582.36,164.50,32.98,7.41,3.21,0.90,1.97,3.21,5.03,1.97,3.21,5.03,13,13,551.69,153.52,28.26,5.76,2.38,0.50,78.32
2024/02/23T12:36:21z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.58,0.03,26216,0,1182,2.07,3.69,5.31,2.07,3.69,5.31,15,15,524.95,148.63,31.00,6.61,1.58,0.00,1.93,3.43,5.96,1.93,3.43,5.96,14,14,520.18,142.04,29.88,7.12,3.48,1.18,77.27
2024/02/23T12:38:06z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,43,66,1007.63,nan,24288,-51,107,2.19,4.40,6.57,2.19,4.40,6.57,18,18,589.98,170.06,44.38,8.13,3.17,0.15,1.73,3.93,5.61,1.73,3.93,5.61,16,16,499.09,142.45,34.11,5.70,1.95,0.95,nan
2024/02/23T12:40:06z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,43,66,1007.55,0.03,10376,-53,227,2.10,4.03,6.15,2.10,4.03,6.15,17,17,588.76,169.25,31.85,8.03,2.22,0.83,1.75,3.40,5.72,1.75,3.40,5.72,14,14,489.16,144.42,34.26,6.16,3.09,1.23,82.51
2024/02/23T12:43:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,43,67,1007.52,nan,26416,-53,106,2.15,5.10,8.60,2.15,5.10,8.60,21,21,596.50,164.73,38.29,15.40,5.48,1.31,1.86,4.24,6.81,1.86,4.24,6.81,18,18,526.29,153.86,34.86,9.83,4.40,0.38,nan
2024/02/23T12:45:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,66,1007.49,0.03,12216,-56,226,1.82,4.70,6.53,1.82,4.70,6.53,20,20,583.53,166.51,37.98,10.72,2.21,0.00,1.72,3.88,6.41,1.72,3.88,6.41,16,16,517.97,150.97,34.19,9.59,3.36,0.93,77.84
2024/02/23T12:47:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,67,1007.49,0.03,12216,-54,346,2.27,3.45,4.66,2.27,3.45,4.66,14,14,546.00,152.25,26.70,3.66,1.57,0.23,2.00,3.22,4.83,2.00,3.22,4.83,13,13,504.61,141.32,27.71,5.14,2.47,0.69,74.77
2024/02/23T12:49:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,67,1007.36,0.03,12216,-54,466,1.69,3.38,5.83,1.69,3.38,5.83,14,14,516.78,147.00,28.52,8.26,3.03,0.86,2.05,3.42,5.75,2.05,3.42,5.75,14,14,539.89,151.96,26.98,6.25,3.25,1.11,74.52
2024/02/23T12:51:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,66,1007.11,0.03,12216,-57,586,2.29,4.53,6.69,2.29,4.53,6.69,19,19,583.68,168.97,37.76,8.27,3.12,1.27,1.72,2.65,3.42,1.72,2.65,3.42,11,11,504.11,139.37,24.49,2.46,1.26,0.11,72.04
2024/02/23T12:53:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,66,1007.07,0.03,12216,-54,706,1.83,4.03,6.43,1.83,4.03,6.43,17,17,517.03,149.64,31.66,9.41,3.71,0.60,1.67,3.17,4.43,1.67,3.17,4.43,13,13,474.93,141.00,26.45,4.83,1.41,0.45,67.82
2024/02/23T12:55:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.11,0.03,12216,-57,826,1.54,3.61,6.41,1.54,3.61,6.41,15,15,548.89,157.82,34.02,9.00,4.43,0.52,1.42,2.67,4.45,1.42,2.67,4.45,11,11,461.80,130.17,27.83,4.92,2.78,0.63,67.19
2024/02/23T12:57:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.06,0.03,12216,-54,946,1.95,4.17,6.79,1.95,4.17,6.79,17,17,505.29,148.83,35.81,8.81,3.88,1.45,1.97,3.69,5.86,1.97,3.69,5.86,15,15,513.31,150.97,33.59,6.50,3.40,0.41,66.89
2024/02/23T12:59:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,40,65,1007.00,0.03,12216,-57,1066,1.52,3.65,6.67,1.52,3.65,6.67,15,15,501.20,146.47,34.67,9.07,4.47,1.65,1.26,2.82,4.19,1.26,2.82,4.19,12,12,489.68,138.95,30.00,4.44,2.05,0.28,66.88
2024/02/23T13:01:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1006.87,0.03,12216,-60,1186,1.76,3.36,4.61,1.76,3.36,4.61,14,14,483.00,139.47,29.10,4.76,1.61,0.39,1.46,2.70,4.35,1.46,2.70,4.35,11,11,442.11,121.93,26.86,4.58,2.39,0.77,67.26
2024/02/23T13:03:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1006.93,0.03,12216,-58,1306,1.96,3.96,5.84,1.96,3.96,5.84,17,17,520.61,145.82,32.39,8.43,2.29,0.77,1.80,3.37,4.20,1.80,3.37,4.20,14,14,493.12,140.17,25.95,3.73,1.64,0.00,68.29
2024/02/23T13:05:13z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.12,0.03,12216,-58,1426,2.04,4.79,6.82,2.04,4.79,6.82,20,20,557.42,161.21,33.39,11.61,2.19,1.05,1.53,2.86,4.27,1.53,2.86,4.27,12,12,449.08,127.63,27.17,4.39,1.83,0.34,70.00
2024/02/23T13:14:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,89,47,66,1007.36,0.03,12192,-58,1981,1.88,3.47,6.17,1.88,3.47,6.17,14,14,520.01,150.56,32.15,7.73,3.69,1.02,1.57,3.11,4.98,1.57,3.11,4.98,13,13,461.57,132.37,29.51,6.01,2.75,0.76,68.09
2024/02/23T13:16:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,44,67,1007.40,0.03,12408,-57,2101,1.73,3.71,5.93,1.73,3.71,5.93,15,15,501.05,140.48,29.30,8.80,3.02,0.93,1.44,2.81,4.29,1.44,2.81,4.29,12,12,438.92,124.14,24.36,3.80,2.17,0.93,70.00
2024/02/23T13:18:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,67,1007.41,0.03,26464,-55,2221,1.60,3.79,5.71,1.60,3.79,5.71,16,16,504.93,142.17,31.76,8.10,2.76,0.83,1.63,2.65,5.35,1.63,2.65,5.35,11,11,446.20,128.00,29.60,6.33,3.57,0.75,70.73
2024/02/23T13:20:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,66,1007.30,0.03,12216,-56,2341,1.97,3.76,5.19,1.97,3.76,5.19,16,16,510.97,149.59,33.59,7.36,1.20,0.69,1.29,2.87,6.20,1.29,2.87,6.20,12,12,461.35,133.31,31.20,8.73,4.69,1.13,69.53
2024/02/23T13:22:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,66,1007.49,0.03,12216,-57,2461,1.27,2.42,3.98,1.27,2.42,3.98,10,10,485.14,137.15,25.93,4.42,1.75,1.03,1.45,2.62,3.81,1.45,2.62,3.81,11,11,436.86,125.66,25.86,3.72,2.12,0.07,68.14
2024/02/23T13:24:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,65,1007.52,0.03,12216,-56,2581,2.09,3.41,4.88,2.09,3.41,4.88,14,14,548.20,155.02,27.20,4.57,2.09,0.18,2.22,3.27,5.02,2.22,3.27,5.02,14,14,514.58,150.34,23.85,4.66,2.47,0.41,68.56
2024/02/23T13:26:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,66,1007.56,0.03,12216,-59,2701,1.93,3.56,5.60,1.93,3.56,5.60,15,15,498.37,140.81,29.30,6.46,2.82,1.39,2.20,3.42,4.46,2.20,3.42,4.46,14,14,528.31,149.15,22.63,4.71,1.58,0.19,70.80
2024/02/23T13:28:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,66,1007.82,0.03,12216,-57,2821,1.88,3.33,4.81,1.88,3.33,4.81,14,14,535.40,153.53,27.19,5.26,2.34,0.66,1.70,3.12,5.43,1.70,3.12,5.43,13,13,493.39,137.25,32.61,5.61,3.38,1.20,74.01
2024/02/23T13:30:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,41,66,1007.83,0.03,12608,-58,2941,1.87,3.50,5.05,1.87,3.50,5.05,15,15,547.20,156.32,30.43,5.85,2.40,0.20,1.64,2.88,3.91,1.64,2.88,3.91,12,12,461.38,135.00,22.91,2.81,1.66,0.00,71.12
2024/02/23T13:32:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,93,42,66,1007.80,0.03,12552,-58,3061,2.00,3.91,5.57,2.00,3.91,5.57,16,16,503.25,143.57,29.96,8.11,2.41,0.77,1.73,3.41,4.81,1.73,3.41,4.81,14,14,447.25,129.32,31.17,5.41,2.47,0.46,73.79
2024/02/23T13:34:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,92,43,66,1007.79,0.03,11872,-55,3181,2.12,3.21,5.21,2.12,3.21,5.21,13,13,523.60,148.62,27.45,4.74,2.71,0.21,1.85,3.56,5.10,1.85,3.56,5.10,15,15,480.41,140.85,29.41,6.20,2.29,0.59,79.00
2024/02/23T13:36:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,41,66,1007.73,0.03,12216,-58,3301,1.63,3.13,5.53,1.63,3.13,5.53,13,13,505.80,142.35,27.05,7.05,3.72,0.55,2.02,3.58,5.86,2.02,3.58,5.86,15,15,497.79,147.93,30.12,5.39,3.14,1.19,70.56
2024/02/23T13:38:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.71,0.03,12216,-55,3421,2.10,4.40,6.67,2.10,4.40,6.67,18,18,572.60,166.20,34.00,7.12,3.40,1.38,1.66,3.21,5.77,1.66,3.21,5.77,13,13,431.36,129.04,29.84,6.75,3.93,0.34,66.53
2024/02/23T13:40:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.70,0.03,12216,-59,3541,2.35,4.32,6.11,2.35,4.32,6.11,18,18,572.42,167.46,33.86,6.26,2.32,0.18,1.19,2.46,4.42,1.19,2.46,4.42,10,10,477.86,139.46,29.14,5.73,2.47,0.61,67.63
2024/02/23T13:44:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,40,66,1007.61,0.03,12048,-55,3781,1.57,3.68,4.92,1.57,3.68,4.92,15,15,541.45,150.77,31.20,5.83,1.85,0.25,1.63,3.26,5.54,1.63,3.26,5.54,14,14,525.47,151.93,27.44,6.47,3.54,1.18,67.17
2024/02/23T13:46:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,39,65,1007.46,0.03,12216,-60,3901,1.95,4.09,5.12,1.95,4.09,5.12,17,17,546.70,158.16,30.38,6.20,1.70,0.20,1.93,4.03,6.56,1.93,4.03,6.56,17,17,518.54,146.58,36.56,8.07,3.22,1.64,64.74
2024/02/23T13:48:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,39,65,1007.48,0.03,12216,-57,4021,2.42,4.60,8.47,2.42,4.60,8.47,19,19,596.42,170.58,39.14,11.37,5.44,1.25,1.92,3.35,6.23,1.92,3.35,6.23,14,14,502.10,143.90,33.25,7.92,3.62,0.92,64.18
2024/02/23T13:50:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,39,65,1007.51,0.03,12216,-57,4141,2.46,4.36,5.66,2.46,4.36,5.66,18,18,580.58,162.10,30.80,6.27,1.64,0.71,1.93,3.09,4.89,1.93,3.09,4.89,13,13,509.89,144.86,24.75,4.00,2.34,0.91,65.07
2024/02/23T13:52:28z,48:3f:da:26:70:1d,7.04,3.0+OPENLOG+31037 MB+RV3028+BME280+BME68X+PMSX003-A+PMSX003-B,94,39,65,1007.30,0.03,12408,-57,4261,2.08,4.54,7.03,2.08,4.54,7.03,19,19,631.12,182.27,42.41,10.25,2.85,0.47,2.67,4.65,7.14,2.67,4.65,7.14,19,19,624.42,178.32,41.16,8.37,3.56,1.11,66.84
